query_index,candidate_index,query_figure_id,candidate_figure_id,query_paper_id,candidate_paper_id,query_field,candidate_field,similarity,rank,negative_type
22,15351,FIG_00000023,FIG_00015352,2605.30345v1,2605.07321v1,AI,IMAGING,0.8169088363647461,14,inter_paper
22,28228,FIG_00000023,FIG_00028229,2605.30345v1,2601.13987v1,AI,IMAGING,0.816857099533081,15,inter_paper
22,32193,FIG_00000023,FIG_00032194,2605.30345v1,2601.14183v2,AI,BIOINFO,0.8167564868927002,16,inter_paper
22,25504,FIG_00000023,FIG_00025505,2605.30345v1,2605.12735v1,AI,ROBOTICS,0.8148041367530823,17,inter_paper
22,15592,FIG_00000023,FIG_00015593,2605.30345v1,2605.00793v2,AI,IMAGING,0.8144655823707581,18,inter_paper
22,16118,FIG_00000023,FIG_00016119,2605.30345v1,2604.20245v1,AI,IMAGING,0.8143187761306763,19,inter_paper
23,7253,FIG_00000024,FIG_00007254,2605.30345v1,2605.30896v1,AI,ML,0.7657553553581238,1,inter_paper
23,33296,FIG_00000024,FIG_00033297,2605.30345v1,2512.11605v2,AI,BIOINFO,0.7638839483261108,2,inter_paper
23,26440,FIG_00000024,FIG_00026441,2605.30345v1,2605.09999v1,AI,ROBOTICS,0.7633461952209473,3,inter_paper
23,10232,FIG_00000024,FIG_00010233,2605.30345v1,2605.27651v1,AI,ML,0.762047290802002,4,inter_paper
23,16346,FIG_00000024,FIG_00016347,2605.30345v1,2604.15459v1,AI,IMAGING,0.7548483610153198,5,inter_paper
23,33306,FIG_00000024,FIG_00033307,2605.30345v1,2512.11511v1,AI,BIOINFO,0.7500223517417908,6,inter_paper
24,2210,FIG_00000025,FIG_00002211,2605.30345v1,2605.29126v1,AI,AI,0.8984867334365845,2,inter_paper
24,19577,FIG_00000025,FIG_00019578,2605.30345v1,2602.19268v1,AI,IMAGING,0.8969928026199341,3,inter_paper
24,34765,FIG_00000025,FIG_00034766,2605.30345v1,2605.29996v1,AI,SIGNAL,0.8953913450241089,4,inter_paper
24,1637,FIG_00000025,FIG_00001638,2605.30345v1,2605.29467v1,AI,AI,0.895127534866333,5,inter_paper
24,34907,FIG_00000025,FIG_00034908,2605.30345v1,2605.28453v1,AI,SIGNAL,0.8950601816177368,6,inter_paper
24,3189,FIG_00000025,FIG_00003190,2605.30345v1,2605.28337v1,AI,AI,0.8948166370391846,7,inter_paper
24,6433,FIG_00000025,FIG_00006434,2605.30345v1,2605.30512v1,AI,AI,0.8899068832397461,8,inter_paper
24,6432,FIG_00000025,FIG_00006433,2605.30345v1,2605.30512v1,AI,AI,0.8899068832397461,9,inter_paper
24,26902,FIG_00000025,FIG_00026903,2605.30345v1,2605.08947v1,AI,ROBOTICS,0.8878366947174072,10,inter_paper
24,28076,FIG_00000025,FIG_00028077,2605.30345v1,2602.02508v1,AI,IMAGING,0.8875013589859009,11,inter_paper
24,10109,FIG_00000025,FIG_00010110,2605.30345v1,2605.27734v1,AI,ML,0.8867575526237488,12,inter_paper
24,21523,FIG_00000025,FIG_00021524,2605.30345v1,2605.26304v2,AI,ROBOTICS,0.8822939395904541,13,inter_paper
24,34940,FIG_00000025,FIG_00034941,2605.30345v1,2605.28403v1,AI,SIGNAL,0.8817499279975891,14,inter_paper
24,6959,FIG_00000025,FIG_00006960,2605.30345v1,2605.31111v1,AI,ML,0.8803674578666687,15,inter_paper
24,19476,FIG_00000025,FIG_00019477,2605.30345v1,2602.21163v1,AI,IMAGING,0.8800977468490601,16,inter_paper
24,17360,FIG_00000025,FIG_00017361,2605.30345v1,2603.29014v1,AI,IMAGING,0.8799853324890137,17,inter_paper
24,8513,FIG_00000025,FIG_00008514,2605.30345v1,2605.29587v1,AI,ML,0.8771628141403198,18,inter_paper
24,8514,FIG_00000025,FIG_00008515,2605.30345v1,2605.29587v1,AI,ML,0.8763548135757446,19,inter_paper
25,2534,FIG_00000026,FIG_00002535,2605.30344v1,2605.28751v1,AI,AI,0.887581467628479,4,inter_paper
25,2517,FIG_00000026,FIG_00002518,2605.30344v1,2605.28751v1,AI,AI,0.8865498900413513,5,inter_paper
25,2532,FIG_00000026,FIG_00002533,2605.30344v1,2605.28751v1,AI,AI,0.8834312558174133,6,inter_paper
25,303,FIG_00000026,FIG_00000304,2605.30344v1,2605.30280v1,AI,ROBOTICS,0.8828250765800476,7,inter_paper
25,13168,FIG_00000026,FIG_00013169,2605.30344v1,2605.29461v1,AI,CV,0.8800947666168213,8,inter_paper
25,2533,FIG_00000026,FIG_00002534,2605.30344v1,2605.28751v1,AI,AI,0.8796175122261047,9,inter_paper
25,2535,FIG_00000026,FIG_00002536,2605.30344v1,2605.28751v1,AI,AI,0.8776653409004211,10,inter_paper
25,1909,FIG_00000026,FIG_00001910,2605.30344v1,2605.29300v1,AI,AI,0.8774995803833008,11,inter_paper
25,27904,FIG_00000026,FIG_00027905,2605.30344v1,2601.18583v1,AI,IMAGING,0.8773353099822998,12,inter_paper
25,20768,FIG_00000026,FIG_00020769,2605.30344v1,2605.22715v2,AI,CV,0.8748313188552856,13,inter_paper
25,28405,FIG_00000026,FIG_00028406,2605.30344v1,2601.12174v1,AI,IMAGING,0.8740349411964417,14,inter_paper
25,27419,FIG_00000026,FIG_00027420,2605.30344v1,2605.06481v1,AI,ROBOTICS,0.8732918500900269,15,inter_paper
25,2545,FIG_00000026,FIG_00002546,2605.30344v1,2605.28751v1,AI,AI,0.8730183839797974,16,inter_paper
25,9674,FIG_00000026,FIG_00009675,2605.30344v1,2605.28200v1,AI,ML,0.8711212873458862,17,inter_paper
25,20658,FIG_00000026,FIG_00020659,2605.30344v1,2605.22823v1,AI,CV,0.870111346244812,18,inter_paper
25,12611,FIG_00000026,FIG_00012612,2605.30344v1,2605.30265v1,AI,CV,0.8696919679641724,19,inter_paper
25,3140,FIG_00000026,FIG_00003141,2605.30344v1,2605.28369v1,AI,AI,0.8692281246185303,20,inter_paper
27,4702,FIG_00000028,FIG_00004703,2605.30344v1,2605.27593v1,AI,AI,0.859336256980896,2,inter_paper
27,8659,FIG_00000028,FIG_00008660,2605.30344v1,2605.29354v1,AI,ML,0.8574815392494202,3,inter_paper
27,19234,FIG_00000028,FIG_00019235,2605.30344v1,2603.00798v1,AI,IMAGING,0.8561904430389404,4,inter_paper
27,12181,FIG_00000028,FIG_00012182,2605.30344v1,2605.31312v1,AI,CV,0.8559178113937378,5,inter_paper
27,29488,FIG_00000028,FIG_00029489,2605.30344v1,2605.04118v2,AI,BIOINFO,0.8538010120391846,6,inter_paper
27,32292,FIG_00000028,FIG_00032293,2605.30344v1,2601.15326v1,AI,BIOINFO,0.8495684862136841,7,inter_paper
27,33492,FIG_00000028,FIG_00033493,2605.30344v1,2512.05573v1,AI,BIOINFO,0.849076509475708,8,inter_paper
27,3607,FIG_00000028,FIG_00003608,2605.30344v1,2605.28089v1,AI,AI,0.8471415042877197,9,inter_paper
27,29487,FIG_00000028,FIG_00029488,2605.30344v1,2605.04118v2,AI,BIOINFO,0.8455243110656738,10,inter_paper
27,28746,FIG_00000028,FIG_00028747,2605.30344v1,2605.23169v1,AI,BIOINFO,0.8433971405029297,11,inter_paper
27,1067,FIG_00000028,FIG_00001068,2605.30344v1,2605.29843v1,AI,AI,0.839159369468689,12,inter_paper
27,30955,FIG_00000028,FIG_00030956,2605.30344v1,2603.06756v1,AI,BIOINFO,0.8333771228790283,13,inter_paper
27,29245,FIG_00000028,FIG_00029246,2605.30344v1,2605.11258v1,AI,BIOINFO,0.8331885933876038,14,inter_paper
27,13717,FIG_00000028,FIG_00013718,2605.30344v1,2605.31434v1,AI,ROBOTICS,0.8314353227615356,15,inter_paper
27,10628,FIG_00000028,FIG_00010629,2605.30344v1,2605.26998v1,AI,ML,0.8305111527442932,16,inter_paper
27,12058,FIG_00000028,FIG_00012059,2605.30344v1,2605.31457v1,AI,CV,0.8273824453353882,17,inter_paper
27,28750,FIG_00000028,FIG_00028751,2605.30344v1,2605.23169v1,AI,BIOINFO,0.8270694017410278,18,inter_paper
27,29423,FIG_00000028,FIG_00029424,2605.30344v1,2605.05706v1,AI,BIOINFO,0.8256652355194092,19,inter_paper
27,6745,FIG_00000028,FIG_00006746,2605.30344v1,2605.31272v1,AI,ML,0.8244574666023254,20,inter_paper
30,27344,FIG_00000031,FIG_00027345,2605.30344v1,2605.06966v1,AI,ROBOTICS,0.8980962038040161,1,inter_paper
30,29548,FIG_00000031,FIG_00029549,2605.30344v1,2605.03053v1,AI,BIOINFO,0.8894333839416504,2,inter_paper
30,33082,FIG_00000031,FIG_00033083,2605.30344v1,2512.15209v1,AI,BIOINFO,0.8681703805923462,3,inter_paper
30,34446,FIG_00000031,FIG_00034447,2605.30344v1,2511.09583v2,AI,BIOINFO,0.8588017821311951,4,inter_paper
30,20487,FIG_00000031,FIG_00020488,2605.30344v1,2602.05104v1,AI,IMAGING,0.8547696471214294,5,inter_paper
30,26096,FIG_00000031,FIG_00026097,2605.30344v1,2605.16389v1,AI,ROBOTICS,0.8523334264755249,6,inter_paper
30,13986,FIG_00000031,FIG_00013987,2605.30344v1,2605.30313v2,AI,ROBOTICS,0.8469977378845215,7,inter_paper
30,13983,FIG_00000031,FIG_00013984,2605.30344v1,2605.30313v2,AI,ROBOTICS,0.8468531966209412,8,inter_paper
30,6233,FIG_00000031,FIG_00006234,2605.30344v1,2605.30619v1,AI,AI,0.8456085920333862,9,inter_paper
30,289,FIG_00000031,FIG_00000290,2605.30344v1,2605.30313v1,AI,ROBOTICS,0.8446869850158691,10,inter_paper
30,292,FIG_00000031,FIG_00000293,2605.30344v1,2605.30313v1,AI,ROBOTICS,0.843675971031189,11,inter_paper
30,27232,FIG_00000031,FIG_00027233,2605.30344v1,2605.07325v1,AI,ROBOTICS,0.8407307267189026,12,inter_paper
30,6232,FIG_00000031,FIG_00006233,2605.30344v1,2605.30619v1,AI,AI,0.8400239944458008,13,inter_paper
30,14765,FIG_00000031,FIG_00014766,2605.30344v1,2605.18878v1,AI,IMAGING,0.8398579359054565,14,inter_paper
30,1088,FIG_00000031,FIG_00001089,2605.30344v1,2605.29829v1,AI,AI,0.8392174243927002,15,inter_paper
30,2800,FIG_00000031,FIG_00002801,2605.30344v1,2605.28603v1,AI,AI,0.8355908393859863,16,inter_paper
30,6235,FIG_00000031,FIG_00006236,2605.30344v1,2605.30619v1,AI,AI,0.8337410688400269,17,inter_paper
30,19714,FIG_00000031,FIG_00019715,2605.30344v1,2602.17901v2,AI,IMAGING,0.8335146307945251,18,inter_paper
30,3692,FIG_00000031,FIG_00003693,2605.30344v1,2605.28064v1,AI,AI,0.8328284621238708,19,inter_paper
30,33084,FIG_00000031,FIG_00033085,2605.30344v1,2512.15209v1,AI,BIOINFO,0.8322111964225769,20,inter_paper
31,4702,FIG_00000032,FIG_00004703,2605.30344v1,2605.27593v1,AI,AI,0.8458108305931091,1,inter_paper
31,29245,FIG_00000032,FIG_00029246,2605.30344v1,2605.11258v1,AI,BIOINFO,0.8309645652770996,2,inter_paper
31,33492,FIG_00000032,FIG_00033493,2605.30344v1,2512.05573v1,AI,BIOINFO,0.8308701515197754,3,inter_paper
31,3607,FIG_00000032,FIG_00003608,2605.30344v1,2605.28089v1,AI,AI,0.8222655653953552,4,inter_paper
31,3664,FIG_00000032,FIG_00003665,2605.30344v1,2605.28069v1,AI,AI,0.8200554847717285,5,inter_paper
31,29488,FIG_00000032,FIG_00029489,2605.30344v1,2605.04118v2,AI,BIOINFO,0.8197453022003174,6,inter_paper
31,32292,FIG_00000032,FIG_00032293,2605.30344v1,2601.15326v1,AI,BIOINFO,0.8163994550704956,7,inter_paper
31,19234,FIG_00000032,FIG_00019235,2605.30344v1,2603.00798v1,AI,IMAGING,0.815022349357605,8,inter_paper
31,12181,FIG_00000032,FIG_00012182,2605.30344v1,2605.31312v1,AI,CV,0.813733696937561,9,inter_paper
31,29487,FIG_00000032,FIG_00029488,2605.30344v1,2605.04118v2,AI,BIOINFO,0.8127201795578003,10,inter_paper
31,30955,FIG_00000032,FIG_00030956,2605.30344v1,2603.06756v1,AI,BIOINFO,0.8105074167251587,11,inter_paper
31,1334,FIG_00000032,FIG_00001335,2605.30344v1,2605.29629v1,AI,AI,0.8104227185249329,12,inter_paper
31,29410,FIG_00000032,FIG_00029411,2605.30344v1,2605.05706v1,AI,BIOINFO,0.8068342208862305,13,inter_paper
31,28750,FIG_00000032,FIG_00028751,2605.30344v1,2605.23169v1,AI,BIOINFO,0.8046337366104126,14,inter_paper
31,12058,FIG_00000032,FIG_00012059,2605.30344v1,2605.31457v1,AI,CV,0.8037195205688477,15,inter_paper
31,28746,FIG_00000032,FIG_00028747,2605.30344v1,2605.23169v1,AI,BIOINFO,0.8007930517196655,16,inter_paper
31,2230,FIG_00000032,FIG_00002231,2605.30344v1,2605.29126v1,AI,AI,0.7968665361404419,17,inter_paper
31,34517,FIG_00000032,FIG_00034518,2605.30344v1,2511.09571v1,AI,BIOINFO,0.7955538034439087,18,inter_paper
31,30489,FIG_00000032,FIG_00030490,2605.30344v1,2603.25986v1,AI,BIOINFO,0.795234203338623,19,inter_paper
33,25144,FIG_00000034,FIG_00025145,2605.30343v1,2605.13539v1,AI,ROBOTICS,0.8296721577644348,1,inter_paper
33,20654,FIG_00000034,FIG_00020655,2605.30343v1,2605.22823v1,AI,CV,0.8265658617019653,2,inter_paper
33,35,FIG_00000034,FIG_00000036,2605.30343v1,2605.30343v1,AI,AI,0.8239253759384155,3,intra_paper
33,23880,FIG_00000034,FIG_00023881,2605.30343v1,2605.17800v1,AI,ROBOTICS,0.8239129185676575,4,inter_paper
33,12258,FIG_00000034,FIG_00012259,2605.30343v1,2605.30917v1,AI,CV,0.8237705230712891,5,inter_paper
33,1798,FIG_00000034,FIG_00001799,2605.30343v1,2605.29402v1,AI,AI,0.8215522170066833,6,inter_paper
33,10200,FIG_00000034,FIG_00010201,2605.30343v1,2605.27678v1,AI,ML,0.8191523551940918,7,inter_paper
33,10197,FIG_00000034,FIG_00010198,2605.30343v1,2605.27678v1,AI,ML,0.8188682794570923,8,inter_paper
33,18072,FIG_00000034,FIG_00018073,2605.30343v1,2603.16788v1,AI,IMAGING,0.8187515735626221,9,inter_paper
33,9363,FIG_00000034,FIG_00009364,2605.30343v1,2605.28554v1,AI,ML,0.8148295283317566,10,inter_paper
33,9966,FIG_00000034,FIG_00009967,2605.30343v1,2605.28886v1,AI,ML,0.8147075772285461,11,inter_paper
33,25793,FIG_00000034,FIG_00025794,2605.30343v1,2605.12090v1,AI,ROBOTICS,0.8133054971694946,12,inter_paper
33,14829,FIG_00000034,FIG_00014830,2605.30343v1,2605.15579v1,AI,IMAGING,0.8121768236160278,13,inter_paper
33,299,FIG_00000034,FIG_00000300,2605.30343v1,2605.30280v1,AI,ROBOTICS,0.8115394711494446,14,inter_paper
33,4428,FIG_00000034,FIG_00004429,2605.30343v1,2605.27760v1,AI,AI,0.8104028701782227,15,inter_paper
33,24173,FIG_00000034,FIG_00024174,2605.30343v1,2605.16871v1,AI,ROBOTICS,0.8091470003128052,16,inter_paper
33,829,FIG_00000034,FIG_00000830,2605.30343v1,2605.30022v1,AI,AI,0.8077483773231506,17,inter_paper
33,10202,FIG_00000034,FIG_00010203,2605.30343v1,2605.27678v1,AI,ML,0.8072532415390015,18,inter_paper
33,2675,FIG_00000034,FIG_00002676,2605.30343v1,2605.28713v1,AI,AI,0.8061460256576538,19,inter_paper
33,33810,FIG_00000034,FIG_00033811,2605.30343v1,2512.00989v1,AI,BIOINFO,0.8059200048446655,20,inter_paper
34,18073,FIG_00000035,FIG_00018074,2605.30343v1,2603.16788v1,AI,IMAGING,0.8864198923110962,1,inter_paper
34,34082,FIG_00000035,FIG_00034083,2605.30343v1,2511.19535v1,AI,BIOINFO,0.8834390044212341,2,inter_paper
34,2623,FIG_00000035,FIG_00002624,2605.30343v1,2605.28717v1,AI,AI,0.8817532062530518,3,inter_paper
34,26111,FIG_00000035,FIG_00026112,2605.30343v1,2605.10925v1,AI,ROBOTICS,0.8783513307571411,4,inter_paper
34,14875,FIG_00000035,FIG_00014876,2605.30343v1,2605.15490v1,AI,IMAGING,0.8760766386985779,5,inter_paper
34,2767,FIG_00000035,FIG_00002768,2605.30343v1,2605.28642v1,AI,AI,0.8747905492782593,6,inter_paper
34,4996,FIG_00000035,FIG_00004997,2605.30343v1,2605.27258v2,AI,AI,0.8731566667556763,7,inter_paper
34,28642,FIG_00000035,FIG_00028643,2605.30343v1,2605.25388v1,AI,BIOINFO,0.8703502416610718,8,inter_paper
34,5892,FIG_00000035,FIG_00005893,2605.30343v1,2605.30833v1,AI,AI,0.8682302236557007,9,inter_paper
34,23170,FIG_00000035,FIG_00023171,2605.30343v1,2605.19957v1,AI,ROBOTICS,0.8678381443023682,10,inter_paper
34,9794,FIG_00000035,FIG_00009795,2605.30343v1,2605.28888v1,AI,ML,0.8665874004364014,11,inter_paper
34,10794,FIG_00000035,FIG_00010795,2605.30343v1,2605.26797v1,AI,ML,0.8661947846412659,12,inter_paper
34,24754,FIG_00000035,FIG_00024755,2605.30343v1,2605.15122v1,AI,ROBOTICS,0.8657954931259155,13,inter_paper
34,6507,FIG_00000035,FIG_00006508,2605.30343v1,2605.30409v1,AI,AI,0.8611254692077637,14,inter_paper
34,4738,FIG_00000035,FIG_00004739,2605.30343v1,2605.27570v1,AI,AI,0.8608716726303101,15,inter_paper
34,8307,FIG_00000035,FIG_00008308,2605.30343v1,2605.29863v1,AI,ML,0.8602839708328247,16,inter_paper
34,11001,FIG_00000035,FIG_00011002,2605.30343v1,2605.26579v1,AI,ML,0.8587507009506226,17,inter_paper
34,3127,FIG_00000035,FIG_00003128,2605.30343v1,2605.28371v1,AI,AI,0.8583284616470337,18,inter_paper
34,33201,FIG_00000035,FIG_00033202,2605.30343v1,2512.13927v1,AI,BIOINFO,0.8579837083816528,19,inter_paper
34,27703,FIG_00000035,FIG_00027704,2605.30343v1,2601.22537v1,AI,IMAGING,0.8577497005462646,20,inter_paper
35,15821,FIG_00000036,FIG_00015822,2605.30343v1,2605.00897v1,AI,IMAGING,0.8662853240966797,1,inter_paper
35,10197,FIG_00000036,FIG_00010198,2605.30343v1,2605.27678v1,AI,ML,0.8561943769454956,2,inter_paper
35,24754,FIG_00000036,FIG_00024755,2605.30343v1,2605.15122v1,AI,ROBOTICS,0.8494025468826294,3,inter_paper
35,10200,FIG_00000036,FIG_00010201,2605.30343v1,2605.27678v1,AI,ML,0.8474043607711792,4,inter_paper
35,9966,FIG_00000036,FIG_00009967,2605.30343v1,2605.28886v1,AI,ML,0.8473820686340332,5,inter_paper
35,12258,FIG_00000036,FIG_00012259,2605.30343v1,2605.30917v1,AI,CV,0.8471720814704895,6,inter_paper
35,27741,FIG_00000036,FIG_00027742,2605.30343v1,2601.22189v1,AI,IMAGING,0.8444468975067139,7,inter_paper
35,18723,FIG_00000036,FIG_00018724,2605.30343v1,2603.06766v1,AI,IMAGING,0.8424568176269531,8,inter_paper
35,14829,FIG_00000036,FIG_00014830,2605.30343v1,2605.15579v1,AI,IMAGING,0.8418529033660889,9,inter_paper
35,24173,FIG_00000036,FIG_00024174,2605.30343v1,2605.16871v1,AI,ROBOTICS,0.8350292444229126,10,inter_paper
35,3638,FIG_00000036,FIG_00003639,2605.30343v1,2605.28889v1,AI,AI,0.8348873853683472,11,inter_paper
35,18816,FIG_00000036,FIG_00018817,2605.30343v1,2603.05756v1,AI,IMAGING,0.8334227800369263,12,inter_paper
35,6755,FIG_00000036,FIG_00006756,2605.30343v1,2605.31259v1,AI,ML,0.8322807550430298,13,inter_paper
35,15093,FIG_00000036,FIG_00015094,2605.30343v1,2605.10340v1,AI,IMAGING,0.8321565389633179,14,inter_paper
35,6711,FIG_00000036,FIG_00006712,2605.30343v1,2605.30376v1,AI,AI,0.8309385776519775,15,inter_paper
35,6754,FIG_00000036,FIG_00006755,2605.30343v1,2605.31259v1,AI,ML,0.8307286500930786,16,inter_paper
35,15822,FIG_00000036,FIG_00015823,2605.30343v1,2605.00897v1,AI,IMAGING,0.8302967548370361,17,inter_paper
35,23906,FIG_00000036,FIG_00023907,2605.30343v1,2605.17661v1,AI,ROBOTICS,0.8297697901725769,18,inter_paper
35,27592,FIG_00000036,FIG_00027593,2605.30343v1,2601.23103v1,AI,IMAGING,0.8290835618972778,19,inter_paper
35,27981,FIG_00000036,FIG_00027982,2605.30343v1,2601.17279v1,AI,IMAGING,0.8283342123031616,20,inter_paper
36,27212,FIG_00000037,FIG_00027213,2605.30343v1,2605.07381v1,AI,ROBOTICS,0.7919421195983887,1,inter_paper
36,31316,FIG_00000037,FIG_00031317,2605.30343v1,2602.18915v1,AI,BIOINFO,0.7896829843521118,2,inter_paper
36,28894,FIG_00000037,FIG_00028895,2605.30343v1,2605.19902v1,AI,BIOINFO,0.7875767946243286,3,inter_paper
36,14934,FIG_00000037,FIG_00014935,2605.30343v1,2605.14734v2,AI,IMAGING,0.7845433950424194,4,inter_paper
36,34026,FIG_00000037,FIG_00034027,2605.30343v1,2511.20723v1,AI,BIOINFO,0.7814094424247742,5,inter_paper
36,19245,FIG_00000037,FIG_00019246,2605.30343v1,2603.00218v2,AI,IMAGING,0.7813769578933716,6,inter_paper
36,25584,FIG_00000037,FIG_00025585,2605.30343v1,2605.12628v1,AI,ROBOTICS,0.779447078704834,7,inter_paper
36,27782,FIG_00000037,FIG_00027783,2605.30343v1,2601.20904v2,AI,IMAGING,0.7793076634407043,8,inter_paper
36,16504,FIG_00000037,FIG_00016505,2605.30343v1,2604.10754v1,AI,IMAGING,0.7792509198188782,9,inter_paper
36,34413,FIG_00000037,FIG_00034414,2605.30343v1,2511.10165v1,AI,BIOINFO,0.7792203426361084,10,inter_paper
36,45,FIG_00000037,FIG_00000046,2605.30343v1,2605.30343v1,AI,AI,0.7790820598602295,11,intra_paper
36,21528,FIG_00000037,FIG_00021529,2605.30343v1,2605.26286v1,AI,ROBOTICS,0.7775601744651794,12,inter_paper
36,29094,FIG_00000037,FIG_00029095,2605.30343v1,2605.16104v1,AI,BIOINFO,0.7766363024711609,13,inter_paper
36,29801,FIG_00000037,FIG_00029802,2605.30343v1,2604.21573v1,AI,BIOINFO,0.7722471952438354,14,inter_paper
36,14747,FIG_00000037,FIG_00014748,2605.30343v1,2605.17188v1,AI,IMAGING,0.7702517509460449,15,inter_paper
36,20876,FIG_00000037,FIG_00020877,2605.30343v1,2605.22629v1,AI,CV,0.7695983648300171,16,inter_paper
36,33020,FIG_00000037,FIG_00033021,2605.30343v1,2512.17129v2,AI,BIOINFO,0.7687466144561768,17,inter_paper
36,32466,FIG_00000037,FIG_00032467,2605.30343v1,2601.07261v1,AI,BIOINFO,0.766261100769043,18,inter_paper
36,15536,FIG_00000037,FIG_00015537,2605.30343v1,2605.02325v1,AI,IMAGING,0.7640900015830994,19,inter_paper
36,20011,FIG_00000037,FIG_00020012,2605.30343v1,2602.12410v2,AI,IMAGING,0.7634710073471069,20,inter_paper
39,28888,FIG_00000040,FIG_00028889,2605.30343v1,2605.20454v1,AI,BIOINFO,0.8999099731445312,20,inter_paper
40,9911,FIG_00000041,FIG_00009912,2605.30343v1,2605.27946v1,AI,ML,0.8387577533721924,1,inter_paper
40,17534,FIG_00000041,FIG_00017535,2605.30343v1,2603.25945v1,AI,IMAGING,0.8310204744338989,2,inter_paper
40,17533,FIG_00000041,FIG_00017534,2605.30343v1,2603.25945v1,AI,IMAGING,0.8309224843978882,3,inter_paper
40,8048,FIG_00000041,FIG_00008049,2605.30343v1,2605.30170v1,AI,ML,0.8255234956741333,4,inter_paper
40,9976,FIG_00000041,FIG_00009977,2605.30343v1,2605.27892v1,AI,ML,0.8245266675949097,5,inter_paper
40,24754,FIG_00000041,FIG_00024755,2605.30343v1,2605.15122v1,AI,ROBOTICS,0.8208311796188354,6,inter_paper
40,5793,FIG_00000041,FIG_00005794,2605.30343v1,2605.30898v1,AI,AI,0.8139065504074097,7,inter_paper
40,14829,FIG_00000041,FIG_00014830,2605.30343v1,2605.15579v1,AI,IMAGING,0.8107908964157104,8,inter_paper
40,18299,FIG_00000041,FIG_00018300,2605.30343v1,2603.13162v1,AI,IMAGING,0.8091140985488892,9,inter_paper
40,4752,FIG_00000041,FIG_00004753,2605.30343v1,2605.27567v1,AI,AI,0.8056178092956543,10,inter_paper
40,29219,FIG_00000041,FIG_00029220,2605.30343v1,2605.11675v1,AI,BIOINFO,0.8046973943710327,11,inter_paper
40,18811,FIG_00000041,FIG_00018812,2605.30343v1,2603.05756v1,AI,IMAGING,0.804355263710022,12,inter_paper
40,33263,FIG_00000041,FIG_00033264,2605.30343v1,2512.12221v1,AI,BIOINFO,0.8038415312767029,13,inter_paper
40,1665,FIG_00000041,FIG_00001666,2605.30343v1,2605.29453v1,AI,AI,0.8035334348678589,14,inter_paper
40,31250,FIG_00000041,FIG_00031251,2605.30343v1,2602.21993v1,AI,BIOINFO,0.8023773431777954,15,inter_paper
40,16603,FIG_00000041,FIG_00016604,2605.30343v1,2604.09450v2,AI,IMAGING,0.8015151023864746,16,inter_paper
40,31253,FIG_00000041,FIG_00031254,2605.30343v1,2602.21993v1,AI,BIOINFO,0.7997198104858398,17,inter_paper
40,31251,FIG_00000041,FIG_00031252,2605.30343v1,2602.21993v1,AI,BIOINFO,0.7991518378257751,18,inter_paper
40,27682,FIG_00000041,FIG_00027683,2605.30343v1,2602.00186v1,AI,IMAGING,0.7989881038665771,19,inter_paper
42,20206,FIG_00000043,FIG_00020207,2605.30343v1,2602.10420v3,AI,IMAGING,0.8995574712753296,8,inter_paper
42,21290,FIG_00000043,FIG_00021291,2605.30343v1,2605.27533v1,AI,ROBOTICS,0.8981295824050903,9,inter_paper
42,26396,FIG_00000043,FIG_00026397,2605.30343v1,2605.10094v2,AI,ROBOTICS,0.8959325551986694,10,inter_paper
42,30037,FIG_00000043,FIG_00030038,2605.30343v1,2604.19850v1,AI,BIOINFO,0.8954395055770874,11,inter_paper
42,25225,FIG_00000043,FIG_00025226,2605.30343v1,2605.13401v1,AI,ROBOTICS,0.8948745131492615,12,inter_paper
42,24700,FIG_00000043,FIG_00024701,2605.30343v1,2605.16432v1,AI,ROBOTICS,0.8932797908782959,13,inter_paper
42,11091,FIG_00000043,FIG_00011092,2605.30343v1,2605.26533v1,AI,ML,0.8932127952575684,14,inter_paper
