anchor_id,positive_id,negative_id
FIG_00006085,FIG_00006087,FIG_00017000
FIG_00006085,FIG_00006087,FIG_00019533
FIG_00005630,FIG_00005631,FIG_00011833
FIG_00005630,FIG_00005631,FIG_00010295
FIG_00005630,FIG_00005631,FIG_00013151
FIG_00005630,FIG_00005631,FIG_00015124
FIG_00005630,FIG_00005631,FIG_00006924
FIG_00007917,FIG_00007923,FIG_00023074
FIG_00007917,FIG_00007923,FIG_00031530
FIG_00007917,FIG_00007923,FIG_00009835
FIG_00007917,FIG_00007923,FIG_00023073
FIG_00007917,FIG_00007923,FIG_00030471
FIG_00031177,FIG_00031178,FIG_00033563
FIG_00031177,FIG_00031178,FIG_00032882
FIG_00031177,FIG_00031178,FIG_00033564
FIG_00031177,FIG_00031178,FIG_00031179
FIG_00031177,FIG_00031178,FIG_00031569
FIG_00031177,FIG_00031181,FIG_00033563
FIG_00031177,FIG_00031181,FIG_00032882
FIG_00031177,FIG_00031181,FIG_00033564
FIG_00031177,FIG_00031181,FIG_00031179
FIG_00031177,FIG_00031181,FIG_00031569
FIG_00026063,FIG_00026067,FIG_00033123
FIG_00026063,FIG_00026067,FIG_00031859
FIG_00026063,FIG_00026067,FIG_00033135
FIG_00026063,FIG_00026067,FIG_00027147
FIG_00026063,FIG_00026067,FIG_00033126
FIG_00007312,FIG_00007313,FIG_00010573
FIG_00007312,FIG_00007313,FIG_00030256
FIG_00007312,FIG_00007313,FIG_00033811
FIG_00007312,FIG_00007313,FIG_00024198
FIG_00007312,FIG_00007313,FIG_00033018
FIG_00027015,FIG_00027018,FIG_00034587
FIG_00023809,FIG_00023810,FIG_00025929
FIG_00026012,FIG_00026013,FIG_00033661
FIG_00026012,FIG_00026013,FIG_00034795
FIG_00026012,FIG_00026013,FIG_00028090
FIG_00010487,FIG_00010488,FIG_00028994
FIG_00010487,FIG_00010488,FIG_00028997
FIG_00010487,FIG_00010488,FIG_00028774
FIG_00010487,FIG_00010488,FIG_00032605
FIG_00010487,FIG_00010488,FIG_00015278
FIG_00012797,FIG_00013260,FIG_00030164
FIG_00012797,FIG_00013260,FIG_00026599
FIG_00012797,FIG_00013260,FIG_00023623
FIG_00012797,FIG_00013260,FIG_00029673
FIG_00011863,FIG_00011865,FIG_00015110
FIG_00011863,FIG_00011865,FIG_00017103
FIG_00011863,FIG_00011865,FIG_00017537
FIG_00011863,FIG_00011865,FIG_00019321
FIG_00011863,FIG_00011865,FIG_00019320
FIG_00011863,FIG_00011864,FIG_00015110
FIG_00011863,FIG_00011864,FIG_00017103
FIG_00011863,FIG_00011864,FIG_00017537
FIG_00011863,FIG_00011864,FIG_00019321
FIG_00011863,FIG_00011864,FIG_00019320
FIG_00018304,FIG_00018306,FIG_00029172
FIG_00018304,FIG_00018306,FIG_00022432
FIG_00018304,FIG_00018306,FIG_00020681
FIG_00018304,FIG_00018306,FIG_00028945
FIG_00018304,FIG_00018306,FIG_00020893
FIG_00001945,FIG_00001947,FIG_00020579
FIG_00001945,FIG_00001947,FIG_00006895
FIG_00001945,FIG_00001947,FIG_00010988
FIG_00001945,FIG_00001947,FIG_00003313
FIG_00001945,FIG_00001947,FIG_00010987
FIG_00010000,FIG_00010001,FIG_00011933
FIG_00010000,FIG_00010001,FIG_00030265
FIG_00010000,FIG_00010001,FIG_00017730
FIG_00010000,FIG_00010001,FIG_00030073
FIG_00010000,FIG_00010001,FIG_00029396
FIG_00010000,FIG_00010002,FIG_00011933
FIG_00010000,FIG_00010002,FIG_00030265
FIG_00010000,FIG_00010002,FIG_00017730
FIG_00010000,FIG_00010002,FIG_00030073
FIG_00010000,FIG_00010002,FIG_00029396
FIG_00009878,FIG_00009884,FIG_00011254
FIG_00009878,FIG_00009884,FIG_00029055
FIG_00009878,FIG_00009884,FIG_00011764
FIG_00009878,FIG_00009884,FIG_00030298
FIG_00009878,FIG_00009884,FIG_00011613
FIG_00009179,FIG_00009180,FIG_00025125
FIG_00009179,FIG_00009180,FIG_00013246
FIG_00009179,FIG_00009180,FIG_00029925
FIG_00009179,FIG_00009180,FIG_00019607
FIG_00009179,FIG_00009180,FIG_00033675
FIG_00009470,FIG_00009471,FIG_00023911
FIG_00009470,FIG_00009471,FIG_00010012
FIG_00009470,FIG_00009471,FIG_00010715
FIG_00009470,FIG_00009471,FIG_00010706
FIG_00009470,FIG_00009471,FIG_00010716
FIG_00032803,FIG_00032804,FIG_00033426
FIG_00032803,FIG_00032804,FIG_00033439
FIG_00032803,FIG_00032804,FIG_00033428
FIG_00032803,FIG_00032804,FIG_00034422
FIG_00001101,FIG_00001104,FIG_00030104
FIG_00001101,FIG_00001104,FIG_00016037
FIG_00001101,FIG_00001104,FIG_00027784
FIG_00001101,FIG_00001104,FIG_00012922
FIG_00001101,FIG_00001104,FIG_00019945
FIG_00001101,FIG_00001105,FIG_00030104
FIG_00001101,FIG_00001105,FIG_00016037
FIG_00001101,FIG_00001105,FIG_00027784
FIG_00001101,FIG_00001105,FIG_00012922
FIG_00001101,FIG_00001105,FIG_00019945
FIG_00005993,FIG_00005996,FIG_00020304
FIG_00005993,FIG_00005996,FIG_00033115
FIG_00005993,FIG_00005996,FIG_00009301
FIG_00005993,FIG_00005996,FIG_00031343
FIG_00005993,FIG_00005996,FIG_00033137
FIG_00005993,FIG_00005994,FIG_00020304
FIG_00005993,FIG_00005994,FIG_00033115
FIG_00005993,FIG_00005994,FIG_00009301
FIG_00005993,FIG_00005994,FIG_00031343
FIG_00005993,FIG_00005994,FIG_00033137
FIG_00033195,FIG_00033196,FIG_00033925
FIG_00033195,FIG_00033196,FIG_00033199
FIG_00033195,FIG_00033196,FIG_00033929
FIG_00021951,FIG_00021952,FIG_00025489
FIG_00021951,FIG_00021952,FIG_00032911
FIG_00033775,FIG_00033776,FIG_00034838
FIG_00033775,FIG_00033776,FIG_00034837
FIG_00033775,FIG_00033776,FIG_00034841
FIG_00007240,FIG_00007245,FIG_00010155
FIG_00007240,FIG_00007245,FIG_00015275
FIG_00007240,FIG_00007245,FIG_00030597
FIG_00007240,FIG_00007245,FIG_00013646
FIG_00007240,FIG_00007245,FIG_00020659
FIG_00028399,FIG_00028402,FIG_00030581
FIG_00028399,FIG_00028401,FIG_00030581
FIG_00028399,FIG_00028403,FIG_00030581
FIG_00011042,FIG_00011045,FIG_00011052
FIG_00011042,FIG_00011045,FIG_00031474
FIG_00011042,FIG_00011045,FIG_00015280
FIG_00011042,FIG_00011045,FIG_00033809
FIG_00011042,FIG_00011045,FIG_00033716
FIG_00003716,FIG_00003719,FIG_00019497
FIG_00003716,FIG_00003719,FIG_00007122
FIG_00003716,FIG_00003719,FIG_00011064
FIG_00031029,FIG_00031031,FIG_00032860
FIG_00031029,FIG_00031031,FIG_00032334
FIG_00005730,FIG_00005737,FIG_00034297
FIG_00005730,FIG_00005737,FIG_00034292
FIG_00005730,FIG_00005737,FIG_00034295
FIG_00005730,FIG_00005737,FIG_00029834
FIG_00005730,FIG_00005737,FIG_00010224
FIG_00017272,FIG_00017273,FIG_00018581
FIG_00017272,FIG_00017273,FIG_00030825
FIG_00017272,FIG_00017273,FIG_00023408
FIG_00017272,FIG_00017273,FIG_00017274
FIG_00017272,FIG_00017273,FIG_00018582
FIG_00009935,FIG_00009936,FIG_00019484
FIG_00009935,FIG_00009936,FIG_00015098
FIG_00009935,FIG_00009936,FIG_00015101
FIG_00009935,FIG_00009936,FIG_00020279
FIG_00009935,FIG_00009936,FIG_00026244
FIG_00007176,FIG_00007181,FIG_00008780
FIG_00007176,FIG_00007181,FIG_00009386
FIG_00007176,FIG_00007181,FIG_00029756
FIG_00007176,FIG_00007181,FIG_00009729
FIG_00007176,FIG_00007181,FIG_00012586
FIG_00013309,FIG_00013318,FIG_00020748
FIG_00013309,FIG_00013318,FIG_00014898
FIG_00013309,FIG_00013318,FIG_00018189
FIG_00013309,FIG_00013318,FIG_00014371
FIG_00013309,FIG_00013318,FIG_00016399
FIG_00002887,FIG_00005777,FIG_00034297
FIG_00002887,FIG_00005777,FIG_00010224
FIG_00002887,FIG_00005777,FIG_00004197
FIG_00002887,FIG_00005777,FIG_00010225
FIG_00002887,FIG_00005777,FIG_00004193
FIG_00007888,FIG_00007891,FIG_00007890
FIG_00010703,FIG_00010706,FIG_00033032
FIG_00010703,FIG_00010704,FIG_00033032
FIG_00010703,FIG_00010705,FIG_00033032
FIG_00012516,FIG_00012517,FIG_00018151
FIG_00012516,FIG_00012517,FIG_00024881
FIG_00005540,FIG_00005544,FIG_00012066
FIG_00005540,FIG_00005544,FIG_00006115
FIG_00005540,FIG_00005544,FIG_00006117
FIG_00005540,FIG_00005544,FIG_00006116
FIG_00005540,FIG_00005544,FIG_00033603
FIG_00005540,FIG_00005542,FIG_00012066
FIG_00005540,FIG_00005542,FIG_00006115
FIG_00005540,FIG_00005542,FIG_00006117
FIG_00005540,FIG_00005542,FIG_00006116
FIG_00005540,FIG_00005542,FIG_00033603
FIG_00025217,FIG_00025220,FIG_00025218
FIG_00025217,FIG_00025220,FIG_00025219
FIG_00025217,FIG_00025220,FIG_00025223
FIG_00025217,FIG_00025220,FIG_00031092
FIG_00025217,FIG_00025220,FIG_00031086
FIG_00005542,FIG_00005544,FIG_00006115
FIG_00005542,FIG_00005544,FIG_00006116
FIG_00005542,FIG_00005544,FIG_00006117
FIG_00005542,FIG_00005544,FIG_00006118
FIG_00005542,FIG_00005544,FIG_00006105
FIG_00003848,FIG_00003849,FIG_00031609
FIG_00003848,FIG_00003849,FIG_00029351
FIG_00003848,FIG_00003849,FIG_00028800
FIG_00003848,FIG_00003849,FIG_00009442
FIG_00003848,FIG_00003849,FIG_00029412
FIG_00003848,FIG_00003850,FIG_00031609
FIG_00003848,FIG_00003850,FIG_00029351
FIG_00003848,FIG_00003850,FIG_00028800
FIG_00003848,FIG_00003850,FIG_00009442
FIG_00003848,FIG_00003850,FIG_00029412
FIG_00003848,FIG_00003851,FIG_00031609
FIG_00003848,FIG_00003851,FIG_00029351
FIG_00003848,FIG_00003851,FIG_00028800
FIG_00003848,FIG_00003851,FIG_00009442
FIG_00003848,FIG_00003851,FIG_00029412
FIG_00005471,FIG_00005472,FIG_00034294
FIG_00025083,FIG_00025087,FIG_00029900
FIG_00025083,FIG_00025087,FIG_00027577
FIG_00025083,FIG_00025087,FIG_00028077
FIG_00025083,FIG_00025087,FIG_00033606
FIG_00033261,FIG_00033262,FIG_00033264
FIG_00033261,FIG_00033262,FIG_00033308
FIG_00033261,FIG_00033262,FIG_00033540
FIG_00007490,FIG_00007491,FIG_00028355
FIG_00007490,FIG_00007491,FIG_00032206
FIG_00007490,FIG_00007491,FIG_00010845
FIG_00007490,FIG_00007491,FIG_00032208
FIG_00007490,FIG_00007491,FIG_00025983
FIG_00001675,FIG_00001686,FIG_00033669
FIG_00001675,FIG_00001686,FIG_00001682
FIG_00001675,FIG_00001686,FIG_00001684
FIG_00001675,FIG_00001686,FIG_00017294
FIG_00001675,FIG_00001686,FIG_00026535
FIG_00001675,FIG_00001685,FIG_00033669
FIG_00001675,FIG_00001685,FIG_00001682
FIG_00001675,FIG_00001685,FIG_00001684
FIG_00001675,FIG_00001685,FIG_00017294
FIG_00001675,FIG_00001685,FIG_00026535
FIG_00001675,FIG_00001683,FIG_00033669
FIG_00001675,FIG_00001683,FIG_00001682
FIG_00001675,FIG_00001683,FIG_00001684
FIG_00001675,FIG_00001683,FIG_00017294
FIG_00001675,FIG_00001683,FIG_00026535
FIG_00008612,FIG_00008618,FIG_00032129
FIG_00008612,FIG_00008618,FIG_00018045
FIG_00008612,FIG_00008618,FIG_00031362
FIG_00008612,FIG_00008618,FIG_00009354
FIG_00008612,FIG_00008618,FIG_00015136
FIG_00008612,FIG_00008615,FIG_00032129
FIG_00008612,FIG_00008615,FIG_00018045
FIG_00008612,FIG_00008615,FIG_00031362
FIG_00008612,FIG_00008615,FIG_00009354
FIG_00008612,FIG_00008615,FIG_00015136
FIG_00008612,FIG_00008613,FIG_00032129
FIG_00008612,FIG_00008613,FIG_00018045
FIG_00008612,FIG_00008613,FIG_00031362
FIG_00008612,FIG_00008613,FIG_00009354
FIG_00008612,FIG_00008613,FIG_00015136
FIG_00008467,FIG_00008473,FIG_00014008
FIG_00008467,FIG_00008473,FIG_00029055
FIG_00008467,FIG_00008473,FIG_00012608
FIG_00008467,FIG_00008473,FIG_00017770
FIG_00008467,FIG_00008473,FIG_00011254
FIG_00008467,FIG_00008471,FIG_00014008
FIG_00008467,FIG_00008471,FIG_00029055
FIG_00008467,FIG_00008471,FIG_00012608
FIG_00008467,FIG_00008471,FIG_00017770
FIG_00008467,FIG_00008471,FIG_00011254
FIG_00003464,FIG_00003466,FIG_00011365
FIG_00003464,FIG_00003466,FIG_00005362
FIG_00003464,FIG_00003466,FIG_00009676
FIG_00003464,FIG_00003466,FIG_00003467
FIG_00003464,FIG_00003466,FIG_00017138
FIG_00003464,FIG_00003465,FIG_00011365
FIG_00003464,FIG_00003465,FIG_00005362
FIG_00003464,FIG_00003465,FIG_00009676
FIG_00003464,FIG_00003465,FIG_00003467
FIG_00003464,FIG_00003465,FIG_00017138
FIG_00003464,FIG_00003470,FIG_00011365
FIG_00003464,FIG_00003470,FIG_00005362
FIG_00003464,FIG_00003470,FIG_00009676
FIG_00003464,FIG_00003470,FIG_00003467
FIG_00003464,FIG_00003470,FIG_00017138
FIG_00001683,FIG_00001685,FIG_00032525
FIG_00001683,FIG_00001685,FIG_00017294
FIG_00001683,FIG_00001685,FIG_00009900
FIG_00001683,FIG_00001685,FIG_00019756
FIG_00001683,FIG_00001685,FIG_00032387
FIG_00001683,FIG_00001686,FIG_00032525
FIG_00001683,FIG_00001686,FIG_00017294
FIG_00001683,FIG_00001686,FIG_00009900
FIG_00001683,FIG_00001686,FIG_00019756
FIG_00001683,FIG_00001686,FIG_00032387
FIG_00023909,FIG_00023910,FIG_00023912
FIG_00023909,FIG_00023910,FIG_00029188
FIG_00023909,FIG_00023910,FIG_00033306
FIG_00033087,FIG_00033088,FIG_00033453
FIG_00033087,FIG_00033088,FIG_00034326
FIG_00014733,FIG_00014739,FIG_00033104
FIG_00014733,FIG_00014739,FIG_00033105
FIG_00014733,FIG_00014739,FIG_00031829
FIG_00014733,FIG_00014739,FIG_00024490
FIG_00014733,FIG_00014739,FIG_00017710
FIG_00026833,FIG_00026834,FIG_00026853
FIG_00026833,FIG_00026834,FIG_00026856
FIG_00026833,FIG_00026834,FIG_00026851
FIG_00026833,FIG_00026834,FIG_00026859
FIG_00026833,FIG_00026834,FIG_00031673
FIG_00005517,FIG_00005521,FIG_00005526
FIG_00005517,FIG_00005521,FIG_00032897
FIG_00005517,FIG_00005521,FIG_00031711
FIG_00005517,FIG_00005521,FIG_00029239
FIG_00005517,FIG_00005521,FIG_00011633
FIG_00005517,FIG_00005518,FIG_00005526
FIG_00005517,FIG_00005518,FIG_00032897
FIG_00005517,FIG_00005518,FIG_00031711
FIG_00005517,FIG_00005518,FIG_00029239
FIG_00005517,FIG_00005518,FIG_00011633
FIG_00005517,FIG_00005520,FIG_00005526
FIG_00005517,FIG_00005520,FIG_00032897
FIG_00005517,FIG_00005520,FIG_00031711
FIG_00005517,FIG_00005520,FIG_00029239
FIG_00005517,FIG_00005520,FIG_00011633
FIG_00031433,FIG_00031437,FIG_00034373
FIG_00031433,FIG_00031437,FIG_00033885
FIG_00010711,FIG_00010713,FIG_00033654
FIG_00010711,FIG_00010713,FIG_00034352
FIG_00010711,FIG_00010713,FIG_00032725
FIG_00010711,FIG_00010713,FIG_00010715
FIG_00010711,FIG_00010713,FIG_00033032
FIG_00006589,FIG_00006590,FIG_00019258
FIG_00006589,FIG_00006590,FIG_00006592
FIG_00006589,FIG_00006590,FIG_00007768
FIG_00006589,FIG_00006590,FIG_00009023
FIG_00006589,FIG_00006590,FIG_00025621
FIG_00006573,FIG_00006575,FIG_00031826
FIG_00011034,FIG_00011039,FIG_00021539
FIG_00011034,FIG_00011039,FIG_00020306
FIG_00011034,FIG_00011039,FIG_00022657
FIG_00011034,FIG_00011039,FIG_00025929
FIG_00011034,FIG_00011039,FIG_00022666
FIG_00011034,FIG_00011038,FIG_00021539
FIG_00011034,FIG_00011038,FIG_00020306
FIG_00011034,FIG_00011038,FIG_00022657
FIG_00011034,FIG_00011038,FIG_00025929
FIG_00011034,FIG_00011038,FIG_00022666
FIG_00011034,FIG_00011048,FIG_00021539
FIG_00011034,FIG_00011048,FIG_00020306
FIG_00011034,FIG_00011048,FIG_00022657
FIG_00011034,FIG_00011048,FIG_00025929
FIG_00011034,FIG_00011048,FIG_00022666
FIG_00034724,FIG_00034725,FIG_00034726
FIG_00016160,FIG_00016164,FIG_00016162
FIG_00016160,FIG_00016164,FIG_00016163
FIG_00018743,FIG_00018745,FIG_00031074
FIG_00018743,FIG_00018745,FIG_00032364
FIG_00018743,FIG_00018745,FIG_00031343
FIG_00018743,FIG_00018745,FIG_00020911
FIG_00018743,FIG_00018745,FIG_00025231
FIG_00030349,FIG_00030350,FIG_00031377
FIG_00030349,FIG_00030350,FIG_00031422
FIG_00030349,FIG_00030350,FIG_00032315
FIG_00030349,FIG_00030350,FIG_00033603
FIG_00031756,FIG_00031760,FIG_00031761
FIG_00031756,FIG_00031760,FIG_00031765
FIG_00031756,FIG_00031760,FIG_00031764
FIG_00031756,FIG_00031760,FIG_00031758
FIG_00031756,FIG_00031759,FIG_00031761
FIG_00031756,FIG_00031759,FIG_00031765
FIG_00031756,FIG_00031759,FIG_00031764
FIG_00031756,FIG_00031759,FIG_00031758
FIG_00010231,FIG_00010232,FIG_00029076
FIG_00010231,FIG_00010232,FIG_00029077
FIG_00010231,FIG_00010232,FIG_00026317
FIG_00010231,FIG_00010232,FIG_00021592
FIG_00010231,FIG_00010232,FIG_00017315
FIG_00034043,FIG_00034048,FIG_00034049
FIG_00034043,FIG_00034048,FIG_00034047
FIG_00034043,FIG_00034048,FIG_00034123
FIG_00031055,FIG_00031056,FIG_00032849
FIG_00031055,FIG_00031057,FIG_00032849
FIG_00031055,FIG_00031058,FIG_00032849
FIG_00031196,FIG_00031197,FIG_00032725
FIG_00031196,FIG_00031197,FIG_00033032
FIG_00031196,FIG_00031197,FIG_00032633
FIG_00031196,FIG_00031197,FIG_00034352
FIG_00031196,FIG_00031197,FIG_00031784
FIG_00006602,FIG_00006603,FIG_00008578
FIG_00006602,FIG_00006603,FIG_00010247
FIG_00006602,FIG_00006603,FIG_00033520
FIG_00006602,FIG_00006603,FIG_00033519
FIG_00006602,FIG_00006603,FIG_00010250
FIG_00005833,FIG_00005841,FIG_00009473
FIG_00005833,FIG_00005841,FIG_00024068
FIG_00005833,FIG_00005841,FIG_00012380
FIG_00005833,FIG_00005841,FIG_00021985
FIG_00005833,FIG_00005841,FIG_00009336
FIG_00028355,FIG_00028357,FIG_00030391
FIG_00028355,FIG_00028357,FIG_00029031
FIG_00028355,FIG_00028357,FIG_00030217
FIG_00028355,FIG_00028357,FIG_00030396
FIG_00028355,FIG_00028356,FIG_00030391
FIG_00028355,FIG_00028356,FIG_00029031
FIG_00028355,FIG_00028356,FIG_00030217
FIG_00028355,FIG_00028356,FIG_00030396
FIG_00021130,FIG_00021131,FIG_00034631
FIG_00009879,FIG_00009880,FIG_00010757
FIG_00009879,FIG_00009880,FIG_00030332
FIG_00009879,FIG_00009880,FIG_00021357
FIG_00031053,FIG_00031055,FIG_00031059
FIG_00031053,FIG_00031055,FIG_00032849
FIG_00031053,FIG_00031056,FIG_00031059
FIG_00031053,FIG_00031056,FIG_00032849
FIG_00005547,FIG_00005551,FIG_00005549
FIG_00005547,FIG_00005551,FIG_00013552
FIG_00005547,FIG_00005551,FIG_00005550
FIG_00005547,FIG_00005551,FIG_00005553
FIG_00005547,FIG_00005551,FIG_00005558
FIG_00003417,FIG_00003427,FIG_00003423
FIG_00003417,FIG_00003427,FIG_00033783
FIG_00003417,FIG_00003427,FIG_00003424
FIG_00003417,FIG_00003427,FIG_00008776
FIG_00003417,FIG_00003427,FIG_00011032
FIG_00028965,FIG_00028966,FIG_00032130
FIG_00028965,FIG_00028966,FIG_00029785
FIG_00028965,FIG_00028966,FIG_00031609
FIG_00028965,FIG_00028966,FIG_00034620
FIG_00028965,FIG_00028966,FIG_00030457
FIG_00028965,FIG_00028967,FIG_00032130
FIG_00028965,FIG_00028967,FIG_00029785
FIG_00028965,FIG_00028967,FIG_00031609
FIG_00028965,FIG_00028967,FIG_00034620
FIG_00028965,FIG_00028967,FIG_00030457
FIG_00005541,FIG_00005543,FIG_00006117
FIG_00005541,FIG_00005543,FIG_00028101
FIG_00005541,FIG_00005543,FIG_00006897
FIG_00005541,FIG_00005543,FIG_00006116
FIG_00005541,FIG_00005543,FIG_00008342
FIG_00000813,FIG_00000815,FIG_00033282
FIG_00000813,FIG_00000815,FIG_00011936
FIG_00000813,FIG_00000815,FIG_00003021
FIG_00000813,FIG_00000815,FIG_00032398
FIG_00000813,FIG_00000815,FIG_00004705
FIG_00000813,FIG_00000816,FIG_00033282
FIG_00000813,FIG_00000816,FIG_00011936
FIG_00000813,FIG_00000816,FIG_00003021
FIG_00000813,FIG_00000816,FIG_00032398
FIG_00000813,FIG_00000816,FIG_00004705
FIG_00027727,FIG_00027730,FIG_00034838
FIG_00027727,FIG_00027730,FIG_00034730
FIG_00027727,FIG_00027730,FIG_00029431
FIG_00027727,FIG_00027729,FIG_00034838
FIG_00027727,FIG_00027729,FIG_00034730
FIG_00027727,FIG_00027729,FIG_00029431
FIG_00010304,FIG_00010305,FIG_00013150
FIG_00010304,FIG_00010305,FIG_00015300
FIG_00010304,FIG_00010305,FIG_00031244
FIG_00010304,FIG_00010305,FIG_00017754
FIG_00010304,FIG_00010305,FIG_00030790
FIG_00006557,FIG_00006560,FIG_00006559
FIG_00006557,FIG_00006560,FIG_00029250
FIG_00006557,FIG_00006560,FIG_00006558
FIG_00006557,FIG_00006560,FIG_00010002
FIG_00006557,FIG_00006560,FIG_00034485
FIG_00030989,FIG_00030991,FIG_00032897
FIG_00030989,FIG_00030991,FIG_00032487
FIG_00030989,FIG_00030991,FIG_00031934
FIG_00030989,FIG_00030993,FIG_00032897
FIG_00030989,FIG_00030993,FIG_00032487
FIG_00030989,FIG_00030993,FIG_00031934
FIG_00030989,FIG_00030992,FIG_00032897
FIG_00030989,FIG_00030992,FIG_00032487
FIG_00030989,FIG_00030992,FIG_00031934
FIG_00017352,FIG_00017354,FIG_00024471
FIG_00017352,FIG_00017354,FIG_00024570
FIG_00017352,FIG_00017354,FIG_00021476
FIG_00017352,FIG_00017354,FIG_00023322
FIG_00017352,FIG_00017354,FIG_00031108
FIG_00007887,FIG_00007888,FIG_00007889
FIG_00007887,FIG_00007888,FIG_00007890
FIG_00007887,FIG_00007891,FIG_00007889
FIG_00007887,FIG_00007891,FIG_00007890
FIG_00007881,FIG_00007882,FIG_00007884
FIG_00007881,FIG_00007891,FIG_00007884
FIG_00033291,FIG_00033292,FIG_00033840
FIG_00033291,FIG_00033292,FIG_00033813
FIG_00033291,FIG_00033292,FIG_00033827
FIG_00033291,FIG_00033292,FIG_00033844
FIG_00033291,FIG_00033292,FIG_00033845
FIG_00031249,FIG_00031251,FIG_00033204
FIG_00031249,FIG_00031251,FIG_00033541
FIG_00010319,FIG_00010325,FIG_00030380
FIG_00010319,FIG_00010325,FIG_00010689
FIG_00010319,FIG_00010325,FIG_00010323
FIG_00010319,FIG_00010325,FIG_00010688
FIG_00010319,FIG_00010325,FIG_00015303
FIG_00000509,FIG_00000541,FIG_00011748
FIG_00000509,FIG_00000541,FIG_00020657
FIG_00000509,FIG_00000541,FIG_00030414
FIG_00000509,FIG_00000541,FIG_00019497
FIG_00000509,FIG_00000541,FIG_00011746
FIG_00023531,FIG_00026598,FIG_00031575
FIG_00023531,FIG_00026598,FIG_00031374
FIG_00023531,FIG_00029673,FIG_00031575
FIG_00023531,FIG_00029673,FIG_00031374
FIG_00020532,FIG_00020533,FIG_00034791
FIG_00020532,FIG_00020533,FIG_00033170
FIG_00020532,FIG_00020533,FIG_00023776
FIG_00020532,FIG_00020533,FIG_00033032
FIG_00020532,FIG_00020533,FIG_00023828
FIG_00004938,FIG_00004940,FIG_00022583
FIG_00004938,FIG_00004940,FIG_00032018
FIG_00004938,FIG_00004940,FIG_00029248
FIG_00004938,FIG_00004940,FIG_00029785
FIG_00004938,FIG_00004940,FIG_00033790
FIG_00007930,FIG_00007931,FIG_00029751
FIG_00007930,FIG_00007931,FIG_00030828
FIG_00007930,FIG_00007931,FIG_00024023
FIG_00007930,FIG_00007931,FIG_00027358
FIG_00007930,FIG_00007931,FIG_00029956
FIG_00030832,FIG_00030833,FIG_00031392
FIG_00030832,FIG_00030833,FIG_00031329
FIG_00030832,FIG_00030833,FIG_00031477
FIG_00030832,FIG_00030833,FIG_00033370
FIG_00030832,FIG_00030833,FIG_00030834
FIG_00003722,FIG_00003724,FIG_00009398
FIG_00003722,FIG_00003724,FIG_00030808
FIG_00003722,FIG_00003724,FIG_00007448
FIG_00003722,FIG_00003724,FIG_00030082
FIG_00003722,FIG_00003724,FIG_00018055
FIG_00003722,FIG_00003725,FIG_00009398
FIG_00003722,FIG_00003725,FIG_00030808
FIG_00003722,FIG_00003725,FIG_00007448
FIG_00003722,FIG_00003725,FIG_00030082
FIG_00003722,FIG_00003725,FIG_00018055
FIG_00005273,FIG_00005274,FIG_00008738
FIG_00005273,FIG_00005274,FIG_00011048
FIG_00005273,FIG_00005274,FIG_00011039
FIG_00005273,FIG_00005274,FIG_00011038
FIG_00005273,FIG_00005274,FIG_00011034
FIG_00013240,FIG_00013241,FIG_00021974
FIG_00013240,FIG_00013241,FIG_00030866
FIG_00013240,FIG_00013241,FIG_00014519
FIG_00013240,FIG_00013241,FIG_00030868
FIG_00013240,FIG_00013241,FIG_00030869
FIG_00029531,FIG_00029532,FIG_00030677
FIG_00029531,FIG_00029532,FIG_00033523
FIG_00013153,FIG_00013154,FIG_00019350
FIG_00013153,FIG_00013154,FIG_00015801
FIG_00013153,FIG_00013154,FIG_00028386
FIG_00013153,FIG_00013154,FIG_00028938
FIG_00013153,FIG_00013155,FIG_00019350
FIG_00013153,FIG_00013155,FIG_00015801
FIG_00013153,FIG_00013155,FIG_00028386
FIG_00013153,FIG_00013155,FIG_00028938
FIG_00030738,FIG_00030741,FIG_00030742
FIG_00030738,FIG_00030741,FIG_00030748
FIG_00030738,FIG_00030741,FIG_00030754
FIG_00030738,FIG_00030741,FIG_00030767
FIG_00030738,FIG_00030741,FIG_00030747
FIG_00030769,FIG_00030771,FIG_00031335
FIG_00030769,FIG_00030771,FIG_00031334
FIG_00030769,FIG_00030771,FIG_00033001
FIG_00030769,FIG_00030771,FIG_00033000
FIG_00030769,FIG_00030772,FIG_00031335
FIG_00030769,FIG_00030772,FIG_00031334
FIG_00030769,FIG_00030772,FIG_00033001
FIG_00030769,FIG_00030772,FIG_00033000
FIG_00030769,FIG_00030770,FIG_00031335
FIG_00030769,FIG_00030770,FIG_00031334
FIG_00030769,FIG_00030770,FIG_00033001
FIG_00030769,FIG_00030770,FIG_00033000
FIG_00031163,FIG_00031164,FIG_00032852
FIG_00031163,FIG_00031164,FIG_00031963
