caption_id,figure_id,paper_id,field,page,caption_image_path
CAP_00000303,FIG_00000303,2605.30280v1,ROBOTICS,21,captions/ROBOTICS/CAP_00000303.png
CAP_00000304,FIG_00000304,2605.30280v1,ROBOTICS,22,captions/ROBOTICS/CAP_00000304.png
CAP_00000305,FIG_00000305,2605.30280v1,ROBOTICS,22,captions/ROBOTICS/CAP_00000305.png
CAP_00000306,FIG_00000306,2605.30280v1,ROBOTICS,24,captions/ROBOTICS/CAP_00000306.png
CAP_00000307,FIG_00000307,2605.30226v1,ROBOTICS,2,captions/ROBOTICS/CAP_00000307.png
CAP_00000308,FIG_00000308,2605.30226v1,ROBOTICS,4,captions/ROBOTICS/CAP_00000308.png
CAP_00000309,FIG_00000309,2605.30226v1,ROBOTICS,8,captions/ROBOTICS/CAP_00000309.png
CAP_00000310,FIG_00000310,2605.30226v1,ROBOTICS,13,captions/ROBOTICS/CAP_00000310.png
CAP_00000311,FIG_00000311,2605.30226v1,ROBOTICS,14,captions/ROBOTICS/CAP_00000311.png
CAP_00000312,FIG_00000312,2605.30226v1,ROBOTICS,14,captions/ROBOTICS/CAP_00000312.png
CAP_00000313,FIG_00000313,2605.30226v1,ROBOTICS,16,captions/ROBOTICS/CAP_00000313.png
CAP_00000314,FIG_00000314,2605.30226v1,ROBOTICS,17,captions/ROBOTICS/CAP_00000314.png
CAP_00000315,FIG_00000315,2605.30226v1,ROBOTICS,18,captions/ROBOTICS/CAP_00000315.png
CAP_00000316,FIG_00000316,2605.30226v1,ROBOTICS,19,captions/ROBOTICS/CAP_00000316.png
CAP_00000317,FIG_00000317,2605.30056v1,ROBOTICS,2,captions/ROBOTICS/CAP_00000317.png
CAP_00000318,FIG_00000318,2605.30056v1,ROBOTICS,4,captions/ROBOTICS/CAP_00000318.png
CAP_00000319,FIG_00000319,2605.30056v1,ROBOTICS,7,captions/ROBOTICS/CAP_00000319.png
CAP_00000320,FIG_00000320,2605.30056v1,ROBOTICS,9,captions/ROBOTICS/CAP_00000320.png
CAP_00000321,FIG_00000321,2605.30056v1,ROBOTICS,9,captions/ROBOTICS/CAP_00000321.png
CAP_00000322,FIG_00000322,2605.30056v1,ROBOTICS,15,captions/ROBOTICS/CAP_00000322.png
CAP_00000323,FIG_00000323,2605.30056v1,ROBOTICS,17,captions/ROBOTICS/CAP_00000323.png
CAP_00000324,FIG_00000324,2605.30056v1,ROBOTICS,17,captions/ROBOTICS/CAP_00000324.png
CAP_00000325,FIG_00000325,2605.30056v1,ROBOTICS,18,captions/ROBOTICS/CAP_00000325.png
CAP_00000326,FIG_00000326,2605.29973v1,ROBOTICS,4,captions/ROBOTICS/CAP_00000326.png
CAP_00000327,FIG_00000327,2605.29973v1,ROBOTICS,4,captions/ROBOTICS/CAP_00000327.png
CAP_00000328,FIG_00000328,2605.29973v1,ROBOTICS,5,captions/ROBOTICS/CAP_00000328.png
CAP_00000329,FIG_00000329,2605.29973v1,ROBOTICS,6,captions/ROBOTICS/CAP_00000329.png
CAP_00000330,FIG_00000330,2605.29973v1,ROBOTICS,7,captions/ROBOTICS/CAP_00000330.png
CAP_00000331,FIG_00000331,2605.29937v1,ROBOTICS,4,captions/ROBOTICS/CAP_00000331.png
CAP_00000332,FIG_00000332,2605.29937v1,ROBOTICS,6,captions/ROBOTICS/CAP_00000332.png
CAP_00000333,FIG_00000333,2605.29937v1,ROBOTICS,6,captions/ROBOTICS/CAP_00000333.png
CAP_00000334,FIG_00000334,2605.29937v1,ROBOTICS,8,captions/ROBOTICS/CAP_00000334.png
CAP_00000335,FIG_00000335,2605.29937v1,ROBOTICS,9,captions/ROBOTICS/CAP_00000335.png
CAP_00000336,FIG_00000336,2605.29937v1,ROBOTICS,15,captions/ROBOTICS/CAP_00000336.png
CAP_00000337,FIG_00000337,2605.29937v1,ROBOTICS,16,captions/ROBOTICS/CAP_00000337.png
CAP_00000338,FIG_00000338,2605.29937v1,ROBOTICS,16,captions/ROBOTICS/CAP_00000338.png
CAP_00000339,FIG_00000339,2605.29937v1,ROBOTICS,16,captions/ROBOTICS/CAP_00000339.png
CAP_00000340,FIG_00000340,2605.29937v1,ROBOTICS,16,captions/ROBOTICS/CAP_00000340.png
CAP_00000341,FIG_00000341,2605.29937v1,ROBOTICS,18,captions/ROBOTICS/CAP_00000341.png
CAP_00000342,FIG_00000342,2605.29937v1,ROBOTICS,19,captions/ROBOTICS/CAP_00000342.png
CAP_00000343,FIG_00000343,2605.30269v1,IMAGING,2,captions/IMAGING/CAP_00000343.png
CAP_00000344,FIG_00000344,2605.30269v1,IMAGING,2,captions/IMAGING/CAP_00000344.png
CAP_00000345,FIG_00000345,2605.29942v1,IMAGING,3,captions/IMAGING/CAP_00000345.png
CAP_00000346,FIG_00000346,2605.29942v1,IMAGING,5,captions/IMAGING/CAP_00000346.png
CAP_00000347,FIG_00000347,2605.29942v1,IMAGING,6,captions/IMAGING/CAP_00000347.png
CAP_00000348,FIG_00000348,2605.29942v1,IMAGING,7,captions/IMAGING/CAP_00000348.png
CAP_00000349,FIG_00000349,2605.29942v1,IMAGING,9,captions/IMAGING/CAP_00000349.png
CAP_00000350,FIG_00000350,2605.29942v1,IMAGING,11,captions/IMAGING/CAP_00000350.png
CAP_00000351,FIG_00000351,2605.29942v1,IMAGING,13,captions/IMAGING/CAP_00000351.png
CAP_00000352,FIG_00000352,2605.29942v1,IMAGING,13,captions/IMAGING/CAP_00000352.png
CAP_00000353,FIG_00000353,2605.29942v1,IMAGING,14,captions/IMAGING/CAP_00000353.png
CAP_00000354,FIG_00000354,2605.29942v1,IMAGING,15,captions/IMAGING/CAP_00000354.png
CAP_00000355,FIG_00000355,2605.29942v1,IMAGING,16,captions/IMAGING/CAP_00000355.png
CAP_00000356,FIG_00000356,2605.29942v1,IMAGING,17,captions/IMAGING/CAP_00000356.png
CAP_00000357,FIG_00000357,2605.29942v1,IMAGING,23,captions/IMAGING/CAP_00000357.png
CAP_00000358,FIG_00000358,2605.29942v1,IMAGING,26,captions/IMAGING/CAP_00000358.png
CAP_00000359,FIG_00000359,2605.29942v1,IMAGING,26,captions/IMAGING/CAP_00000359.png
CAP_00000360,FIG_00000360,2605.29942v1,IMAGING,27,captions/IMAGING/CAP_00000360.png
CAP_00000361,FIG_00000361,2605.29942v1,IMAGING,29,captions/IMAGING/CAP_00000361.png
CAP_00000362,FIG_00000362,2605.29808v1,IMAGING,2,captions/IMAGING/CAP_00000362.png
CAP_00000363,FIG_00000363,2605.29808v1,IMAGING,3,captions/IMAGING/CAP_00000363.png
CAP_00000364,FIG_00000364,2605.29808v1,IMAGING,3,captions/IMAGING/CAP_00000364.png
CAP_00000365,FIG_00000365,2605.29808v1,IMAGING,4,captions/IMAGING/CAP_00000365.png
CAP_00000366,FIG_00000366,2605.29808v1,IMAGING,5,captions/IMAGING/CAP_00000366.png
CAP_00000367,FIG_00000367,2605.29808v1,IMAGING,5,captions/IMAGING/CAP_00000367.png
CAP_00000368,FIG_00000368,2605.29808v1,IMAGING,5,captions/IMAGING/CAP_00000368.png
CAP_00000369,FIG_00000369,2605.29808v1,IMAGING,5,captions/IMAGING/CAP_00000369.png
CAP_00000370,FIG_00000370,2605.29808v1,IMAGING,6,captions/IMAGING/CAP_00000370.png
CAP_00000371,FIG_00000371,2605.29808v1,IMAGING,6,captions/IMAGING/CAP_00000371.png
CAP_00000372,FIG_00000372,2605.29808v1,IMAGING,6,captions/IMAGING/CAP_00000372.png
CAP_00000373,FIG_00000373,2605.29808v1,IMAGING,7,captions/IMAGING/CAP_00000373.png
CAP_00000374,FIG_00000374,2605.29808v1,IMAGING,7,captions/IMAGING/CAP_00000374.png
CAP_00000375,FIG_00000375,2605.29808v1,IMAGING,7,captions/IMAGING/CAP_00000375.png
CAP_00000376,FIG_00000376,2605.29798v1,IMAGING,4,captions/IMAGING/CAP_00000376.png
CAP_00000377,FIG_00000377,2605.29798v1,IMAGING,5,captions/IMAGING/CAP_00000377.png
CAP_00000378,FIG_00000378,2605.29798v1,IMAGING,9,captions/IMAGING/CAP_00000378.png
CAP_00000379,FIG_00000379,2605.29798v1,IMAGING,10,captions/IMAGING/CAP_00000379.png
CAP_00000380,FIG_00000380,2605.29798v1,IMAGING,12,captions/IMAGING/CAP_00000380.png
CAP_00000381,FIG_00000381,2605.29798v1,IMAGING,13,captions/IMAGING/CAP_00000381.png
CAP_00000382,FIG_00000382,2605.29753v1,IMAGING,2,captions/IMAGING/CAP_00000382.png
CAP_00000383,FIG_00000383,2605.29753v1,IMAGING,4,captions/IMAGING/CAP_00000383.png
CAP_00000384,FIG_00000384,2605.29753v1,IMAGING,5,captions/IMAGING/CAP_00000384.png
CAP_00000385,FIG_00000385,2605.29753v1,IMAGING,6,captions/IMAGING/CAP_00000385.png
CAP_00000386,FIG_00000386,2605.29415v1,IMAGING,10,captions/IMAGING/CAP_00000386.png
CAP_00000387,FIG_00000387,2605.29415v1,IMAGING,11,captions/IMAGING/CAP_00000387.png
CAP_00000388,FIG_00000388,2605.29415v1,IMAGING,11,captions/IMAGING/CAP_00000388.png
CAP_00000389,FIG_00000389,2605.29415v1,IMAGING,12,captions/IMAGING/CAP_00000389.png
CAP_00000390,FIG_00000390,2605.29415v1,IMAGING,12,captions/IMAGING/CAP_00000390.png
CAP_00000391,FIG_00000391,2605.29415v1,IMAGING,13,captions/IMAGING/CAP_00000391.png
CAP_00000392,FIG_00000392,2605.29415v1,IMAGING,13,captions/IMAGING/CAP_00000392.png
CAP_00000393,FIG_00000393,2605.29415v1,IMAGING,14,captions/IMAGING/CAP_00000393.png
CAP_00000394,FIG_00000394,2605.29415v1,IMAGING,15,captions/IMAGING/CAP_00000394.png
CAP_00000395,FIG_00000395,2605.29163v1,IMAGING,3,captions/IMAGING/CAP_00000395.png
CAP_00000396,FIG_00000396,2605.29163v1,IMAGING,5,captions/IMAGING/CAP_00000396.png
CAP_00000397,FIG_00000397,2605.29163v1,IMAGING,8,captions/IMAGING/CAP_00000397.png
CAP_00000398,FIG_00000398,2605.29063v1,IMAGING,3,captions/IMAGING/CAP_00000398.png
CAP_00000399,FIG_00000399,2605.29063v1,IMAGING,5,captions/IMAGING/CAP_00000399.png
CAP_00000400,FIG_00000400,2605.29063v1,IMAGING,6,captions/IMAGING/CAP_00000400.png
CAP_00000401,FIG_00000401,2605.29063v1,IMAGING,8,captions/IMAGING/CAP_00000401.png
CAP_00000402,FIG_00000402,2605.29063v1,IMAGING,10,captions/IMAGING/CAP_00000402.png
CAP_00000403,FIG_00000403,2605.29063v1,IMAGING,11,captions/IMAGING/CAP_00000403.png
CAP_00000404,FIG_00000404,2605.28992v1,IMAGING,3,captions/IMAGING/CAP_00000404.png
CAP_00000405,FIG_00000405,2605.28992v1,IMAGING,4,captions/IMAGING/CAP_00000405.png
CAP_00000406,FIG_00000406,2605.28992v1,IMAGING,5,captions/IMAGING/CAP_00000406.png
CAP_00000407,FIG_00000407,2605.28697v1,IMAGING,3,captions/IMAGING/CAP_00000407.png
CAP_00000408,FIG_00000408,2605.28697v1,IMAGING,5,captions/IMAGING/CAP_00000408.png
CAP_00000409,FIG_00000409,2605.28697v1,IMAGING,7,captions/IMAGING/CAP_00000409.png
CAP_00000410,FIG_00000410,2605.28697v1,IMAGING,9,captions/IMAGING/CAP_00000410.png
CAP_00000411,FIG_00000411,2605.28697v1,IMAGING,9,captions/IMAGING/CAP_00000411.png
CAP_00000412,FIG_00000412,2605.30322v1,AI,4,captions/AI/CAP_00000412.png
CAP_00000413,FIG_00000413,2605.30322v1,AI,5,captions/AI/CAP_00000413.png
CAP_00000414,FIG_00000414,2605.30322v1,AI,7,captions/AI/CAP_00000414.png
CAP_00000415,FIG_00000415,2605.30322v1,AI,7,captions/AI/CAP_00000415.png
CAP_00000416,FIG_00000416,2605.30322v1,AI,8,captions/AI/CAP_00000416.png
CAP_00000417,FIG_00000417,2605.30322v1,AI,18,captions/AI/CAP_00000417.png
CAP_00000418,FIG_00000418,2605.30322v1,AI,19,captions/AI/CAP_00000418.png
CAP_00000419,FIG_00000419,2605.30322v1,AI,20,captions/AI/CAP_00000419.png
CAP_00000420,FIG_00000420,2605.30318v1,AI,1,captions/AI/CAP_00000420.png
CAP_00000421,FIG_00000421,2605.30318v1,AI,4,captions/AI/CAP_00000421.png
CAP_00000422,FIG_00000422,2605.30318v1,AI,6,captions/AI/CAP_00000422.png
CAP_00000423,FIG_00000423,2605.30318v1,AI,7,captions/AI/CAP_00000423.png
CAP_00000424,FIG_00000424,2605.30318v1,AI,8,captions/AI/CAP_00000424.png
CAP_00000425,FIG_00000425,2605.30318v1,AI,9,captions/AI/CAP_00000425.png
CAP_00000426,FIG_00000426,2605.30311v1,AI,1,captions/AI/CAP_00000426.png
CAP_00000427,FIG_00000427,2605.30311v1,AI,3,captions/AI/CAP_00000427.png
CAP_00000428,FIG_00000428,2605.30311v1,AI,5,captions/AI/CAP_00000428.png
CAP_00000429,FIG_00000429,2605.30311v1,AI,6,captions/AI/CAP_00000429.png
CAP_00000430,FIG_00000430,2605.30311v1,AI,7,captions/AI/CAP_00000430.png
CAP_00000431,FIG_00000431,2605.30311v1,AI,8,captions/AI/CAP_00000431.png
CAP_00000432,FIG_00000432,2605.30311v1,AI,13,captions/AI/CAP_00000432.png
CAP_00000433,FIG_00000433,2605.30311v1,AI,18,captions/AI/CAP_00000433.png
CAP_00000434,FIG_00000434,2605.30311v1,AI,19,captions/AI/CAP_00000434.png
CAP_00000435,FIG_00000435,2605.30311v1,AI,20,captions/AI/CAP_00000435.png
CAP_00000436,FIG_00000436,2605.30310v1,AI,1,captions/AI/CAP_00000436.png
CAP_00000437,FIG_00000437,2605.30310v1,AI,4,captions/AI/CAP_00000437.png
CAP_00000438,FIG_00000438,2605.30310v1,AI,7,captions/AI/CAP_00000438.png
CAP_00000439,FIG_00000439,2605.30310v1,AI,8,captions/AI/CAP_00000439.png
CAP_00000440,FIG_00000440,2605.30310v1,AI,12,captions/AI/CAP_00000440.png
CAP_00000441,FIG_00000441,2605.30310v1,AI,14,captions/AI/CAP_00000441.png
CAP_00000442,FIG_00000442,2605.30310v1,AI,15,captions/AI/CAP_00000442.png
CAP_00000443,FIG_00000443,2605.30295v1,AI,2,captions/AI/CAP_00000443.png
CAP_00000444,FIG_00000444,2605.30290v1,AI,2,captions/AI/CAP_00000444.png
CAP_00000445,FIG_00000445,2605.30290v1,AI,3,captions/AI/CAP_00000445.png
CAP_00000446,FIG_00000446,2605.30290v1,AI,4,captions/AI/CAP_00000446.png
CAP_00000447,FIG_00000447,2605.30290v1,AI,5,captions/AI/CAP_00000447.png
CAP_00000448,FIG_00000448,2605.30290v1,AI,5,captions/AI/CAP_00000448.png
CAP_00000449,FIG_00000449,2605.30290v1,AI,6,captions/AI/CAP_00000449.png
CAP_00000450,FIG_00000450,2605.30290v1,AI,7,captions/AI/CAP_00000450.png
CAP_00000451,FIG_00000451,2605.30290v1,AI,7,captions/AI/CAP_00000451.png
CAP_00000452,FIG_00000452,2605.30290v1,AI,8,captions/AI/CAP_00000452.png
CAP_00000453,FIG_00000453,2605.30290v1,AI,8,captions/AI/CAP_00000453.png
CAP_00000454,FIG_00000454,2605.30290v1,AI,9,captions/AI/CAP_00000454.png
CAP_00000455,FIG_00000455,2605.30288v1,AI,4,captions/AI/CAP_00000455.png
CAP_00000456,FIG_00000456,2605.30288v1,AI,6,captions/AI/CAP_00000456.png
CAP_00000457,FIG_00000457,2605.30288v1,AI,7,captions/AI/CAP_00000457.png
CAP_00000458,FIG_00000458,2605.30288v1,AI,8,captions/AI/CAP_00000458.png
CAP_00000459,FIG_00000459,2605.30288v1,AI,8,captions/AI/CAP_00000459.png
CAP_00000460,FIG_00000460,2605.30284v1,AI,4,captions/AI/CAP_00000460.png
CAP_00000461,FIG_00000461,2605.30284v1,AI,6,captions/AI/CAP_00000461.png
CAP_00000462,FIG_00000462,2605.30284v1,AI,7,captions/AI/CAP_00000462.png
CAP_00000463,FIG_00000463,2605.30284v1,AI,8,captions/AI/CAP_00000463.png
CAP_00000464,FIG_00000464,2605.30283v1,AI,4,captions/AI/CAP_00000464.png
CAP_00000465,FIG_00000465,2605.30274v1,AI,1,captions/AI/CAP_00000465.png
CAP_00000466,FIG_00000466,2605.30274v1,AI,3,captions/AI/CAP_00000466.png
CAP_00000467,FIG_00000467,2605.30274v1,AI,7,captions/AI/CAP_00000467.png
CAP_00000468,FIG_00000468,2605.30274v1,AI,8,captions/AI/CAP_00000468.png
CAP_00000469,FIG_00000469,2605.30274v1,AI,8,captions/AI/CAP_00000469.png
CAP_00000470,FIG_00000470,2605.30274v1,AI,15,captions/AI/CAP_00000470.png
CAP_00000471,FIG_00000471,2605.30273v1,AI,14,captions/AI/CAP_00000471.png
CAP_00000472,FIG_00000472,2605.30268v1,AI,2,captions/AI/CAP_00000472.png
CAP_00000473,FIG_00000473,2605.30268v1,AI,3,captions/AI/CAP_00000473.png
CAP_00000474,FIG_00000474,2605.30268v1,AI,5,captions/AI/CAP_00000474.png
CAP_00000475,FIG_00000475,2605.30268v1,AI,6,captions/AI/CAP_00000475.png
CAP_00000476,FIG_00000476,2605.30268v1,AI,7,captions/AI/CAP_00000476.png
CAP_00000477,FIG_00000477,2605.30268v1,AI,9,captions/AI/CAP_00000477.png
CAP_00000478,FIG_00000478,2605.30268v1,AI,14,captions/AI/CAP_00000478.png
CAP_00000479,FIG_00000479,2605.30260v1,AI,1,captions/AI/CAP_00000479.png
CAP_00000480,FIG_00000480,2605.30260v1,AI,4,captions/AI/CAP_00000480.png
CAP_00000481,FIG_00000481,2605.30260v1,AI,6,captions/AI/CAP_00000481.png
CAP_00000482,FIG_00000482,2605.30260v1,AI,6,captions/AI/CAP_00000482.png
CAP_00000483,FIG_00000483,2605.30260v1,AI,14,captions/AI/CAP_00000483.png
CAP_00000484,FIG_00000484,2605.30260v1,AI,15,captions/AI/CAP_00000484.png
CAP_00000485,FIG_00000485,2605.30260v1,AI,16,captions/AI/CAP_00000485.png
CAP_00000486,FIG_00000486,2605.30260v1,AI,17,captions/AI/CAP_00000486.png
CAP_00000487,FIG_00000487,2605.30260v1,AI,18,captions/AI/CAP_00000487.png
CAP_00000488,FIG_00000488,2605.30260v1,AI,19,captions/AI/CAP_00000488.png
CAP_00000489,FIG_00000489,2605.30260v1,AI,20,captions/AI/CAP_00000489.png
CAP_00000490,FIG_00000490,2605.30260v1,AI,21,captions/AI/CAP_00000490.png
CAP_00000491,FIG_00000491,2605.30260v1,AI,22,captions/AI/CAP_00000491.png
CAP_00000492,FIG_00000492,2605.30260v1,AI,23,captions/AI/CAP_00000492.png
CAP_00000493,FIG_00000493,2605.30251v1,AI,1,captions/AI/CAP_00000493.png
CAP_00000494,FIG_00000494,2605.30251v1,AI,4,captions/AI/CAP_00000494.png
CAP_00000495,FIG_00000495,2605.30251v1,AI,5,captions/AI/CAP_00000495.png
CAP_00000496,FIG_00000496,2605.30251v1,AI,5,captions/AI/CAP_00000496.png
CAP_00000497,FIG_00000497,2605.30251v1,AI,7,captions/AI/CAP_00000497.png
CAP_00000498,FIG_00000498,2605.30244v1,AI,2,captions/AI/CAP_00000498.png
CAP_00000499,FIG_00000499,2605.30244v1,AI,8,captions/AI/CAP_00000499.png
CAP_00000500,FIG_00000500,2605.30244v1,AI,20,captions/AI/CAP_00000500.png
CAP_00000501,FIG_00000501,2605.30233v1,AI,3,captions/AI/CAP_00000501.png
CAP_00000502,FIG_00000502,2605.30233v1,AI,3,captions/AI/CAP_00000502.png
CAP_00000503,FIG_00000503,2605.30233v1,AI,3,captions/AI/CAP_00000503.png
CAP_00000504,FIG_00000504,2605.30233v1,AI,5,captions/AI/CAP_00000504.png
CAP_00000505,FIG_00000505,2605.30233v1,AI,5,captions/AI/CAP_00000505.png
CAP_00000506,FIG_00000506,2605.30233v1,AI,6,captions/AI/CAP_00000506.png
CAP_00000507,FIG_00000507,2605.30233v1,AI,6,captions/AI/CAP_00000507.png
CAP_00000508,FIG_00000508,2605.30233v1,AI,7,captions/AI/CAP_00000508.png
CAP_00000509,FIG_00000509,2605.30233v1,AI,7,captions/AI/CAP_00000509.png
CAP_00000510,FIG_00000510,2605.30233v1,AI,8,captions/AI/CAP_00000510.png
CAP_00000511,FIG_00000511,2605.30233v1,AI,16,captions/AI/CAP_00000511.png
CAP_00000512,FIG_00000512,2605.30233v1,AI,17,captions/AI/CAP_00000512.png
CAP_00000513,FIG_00000513,2605.30233v1,AI,18,captions/AI/CAP_00000513.png
CAP_00000514,FIG_00000514,2605.30233v1,AI,19,captions/AI/CAP_00000514.png
CAP_00000515,FIG_00000515,2605.30233v1,AI,20,captions/AI/CAP_00000515.png
CAP_00000516,FIG_00000516,2605.30233v1,AI,21,captions/AI/CAP_00000516.png
CAP_00000517,FIG_00000517,2605.30233v1,AI,22,captions/AI/CAP_00000517.png
CAP_00000518,FIG_00000518,2605.30233v1,AI,23,captions/AI/CAP_00000518.png
CAP_00000519,FIG_00000519,2605.30233v1,AI,23,captions/AI/CAP_00000519.png
CAP_00000520,FIG_00000520,2605.30233v1,AI,24,captions/AI/CAP_00000520.png
CAP_00000521,FIG_00000521,2605.30233v1,AI,24,captions/AI/CAP_00000521.png
CAP_00000522,FIG_00000522,2605.30233v1,AI,25,captions/AI/CAP_00000522.png
CAP_00000523,FIG_00000523,2605.30233v1,AI,25,captions/AI/CAP_00000523.png
CAP_00000524,FIG_00000524,2605.30233v1,AI,27,captions/AI/CAP_00000524.png
CAP_00000525,FIG_00000525,2605.30233v1,AI,28,captions/AI/CAP_00000525.png
CAP_00000526,FIG_00000526,2605.30233v1,AI,29,captions/AI/CAP_00000526.png
CAP_00000527,FIG_00000527,2605.30233v1,AI,30,captions/AI/CAP_00000527.png
CAP_00000528,FIG_00000528,2605.30233v1,AI,30,captions/AI/CAP_00000528.png
CAP_00000529,FIG_00000529,2605.30233v1,AI,30,captions/AI/CAP_00000529.png
CAP_00000530,FIG_00000530,2605.30233v1,AI,31,captions/AI/CAP_00000530.png
CAP_00000531,FIG_00000531,2605.30233v1,AI,31,captions/AI/CAP_00000531.png
CAP_00000532,FIG_00000532,2605.30233v1,AI,32,captions/AI/CAP_00000532.png
CAP_00000533,FIG_00000533,2605.30233v1,AI,32,captions/AI/CAP_00000533.png
CAP_00000534,FIG_00000534,2605.30233v1,AI,33,captions/AI/CAP_00000534.png
CAP_00000535,FIG_00000535,2605.30233v1,AI,33,captions/AI/CAP_00000535.png
CAP_00000536,FIG_00000536,2605.30233v1,AI,34,captions/AI/CAP_00000536.png
CAP_00000537,FIG_00000537,2605.30233v1,AI,34,captions/AI/CAP_00000537.png
CAP_00000538,FIG_00000538,2605.30233v1,AI,34,captions/AI/CAP_00000538.png
CAP_00000539,FIG_00000539,2605.30233v1,AI,35,captions/AI/CAP_00000539.png
CAP_00000540,FIG_00000540,2605.30233v1,AI,35,captions/AI/CAP_00000540.png
CAP_00000541,FIG_00000541,2605.30233v1,AI,36,captions/AI/CAP_00000541.png
CAP_00000542,FIG_00000542,2605.30233v1,AI,37,captions/AI/CAP_00000542.png
CAP_00000543,FIG_00000543,2605.30231v1,AI,2,captions/AI/CAP_00000543.png
CAP_00000544,FIG_00000544,2605.30231v1,AI,4,captions/AI/CAP_00000544.png
CAP_00000545,FIG_00000545,2605.30231v1,AI,5,captions/AI/CAP_00000545.png
CAP_00000546,FIG_00000546,2605.30231v1,AI,15,captions/AI/CAP_00000546.png
CAP_00000547,FIG_00000547,2605.30227v1,AI,2,captions/AI/CAP_00000547.png
CAP_00000548,FIG_00000548,2605.30227v1,AI,4,captions/AI/CAP_00000548.png
CAP_00000549,FIG_00000549,2605.30227v1,AI,8,captions/AI/CAP_00000549.png
CAP_00000550,FIG_00000550,2605.30227v1,AI,8,captions/AI/CAP_00000550.png
CAP_00000551,FIG_00000551,2605.30219v1,AI,1,captions/AI/CAP_00000551.png
CAP_00000552,FIG_00000552,2605.30219v1,AI,2,captions/AI/CAP_00000552.png
CAP_00000553,FIG_00000553,2605.30219v1,AI,4,captions/AI/CAP_00000553.png
CAP_00000554,FIG_00000554,2605.30219v1,AI,7,captions/AI/CAP_00000554.png
CAP_00000555,FIG_00000555,2605.30219v1,AI,8,captions/AI/CAP_00000555.png
CAP_00000556,FIG_00000556,2605.30219v1,AI,13,captions/AI/CAP_00000556.png
CAP_00000557,FIG_00000557,2605.30219v1,AI,17,captions/AI/CAP_00000557.png
CAP_00000558,FIG_00000558,2605.30219v1,AI,18,captions/AI/CAP_00000558.png
CAP_00000559,FIG_00000559,2605.30219v1,AI,21,captions/AI/CAP_00000559.png
CAP_00000560,FIG_00000560,2605.30208v1,AI,4,captions/AI/CAP_00000560.png
CAP_00000561,FIG_00000561,2605.30208v1,AI,6,captions/AI/CAP_00000561.png
CAP_00000562,FIG_00000562,2605.30208v1,AI,7,captions/AI/CAP_00000562.png
CAP_00000563,FIG_00000563,2605.30201v1,AI,2,captions/AI/CAP_00000563.png
CAP_00000564,FIG_00000564,2605.30201v1,AI,7,captions/AI/CAP_00000564.png
CAP_00000565,FIG_00000565,2605.30201v1,AI,8,captions/AI/CAP_00000565.png
CAP_00000566,FIG_00000566,2605.30201v1,AI,9,captions/AI/CAP_00000566.png
CAP_00000567,FIG_00000567,2605.30201v1,AI,13,captions/AI/CAP_00000567.png
CAP_00000568,FIG_00000568,2605.30201v1,AI,15,captions/AI/CAP_00000568.png
CAP_00000569,FIG_00000569,2605.30200v1,AI,3,captions/AI/CAP_00000569.png
CAP_00000570,FIG_00000570,2605.30200v1,AI,8,captions/AI/CAP_00000570.png
CAP_00000571,FIG_00000571,2605.30200v1,AI,11,captions/AI/CAP_00000571.png
CAP_00000572,FIG_00000572,2605.30195v1,AI,15,captions/AI/CAP_00000572.png
CAP_00000573,FIG_00000573,2605.30195v1,AI,17,captions/AI/CAP_00000573.png
CAP_00000574,FIG_00000574,2605.30195v1,AI,20,captions/AI/CAP_00000574.png
CAP_00000575,FIG_00000575,2605.30195v1,AI,20,captions/AI/CAP_00000575.png
CAP_00000576,FIG_00000576,2605.30195v1,AI,21,captions/AI/CAP_00000576.png
CAP_00000577,FIG_00000577,2605.30195v1,AI,22,captions/AI/CAP_00000577.png
CAP_00000578,FIG_00000578,2605.30195v1,AI,25,captions/AI/CAP_00000578.png
CAP_00000579,FIG_00000579,2605.30195v1,AI,26,captions/AI/CAP_00000579.png
CAP_00000580,FIG_00000580,2605.30188v1,AI,2,captions/AI/CAP_00000580.png
CAP_00000581,FIG_00000581,2605.30188v1,AI,9,captions/AI/CAP_00000581.png
CAP_00000582,FIG_00000582,2605.30188v1,AI,9,captions/AI/CAP_00000582.png
CAP_00000583,FIG_00000583,2605.30188v1,AI,9,captions/AI/CAP_00000583.png
CAP_00000584,FIG_00000584,2605.30188v1,AI,22,captions/AI/CAP_00000584.png
CAP_00000585,FIG_00000585,2605.30188v1,AI,23,captions/AI/CAP_00000585.png
CAP_00000586,FIG_00000586,2605.30188v1,AI,23,captions/AI/CAP_00000586.png
CAP_00000587,FIG_00000587,2605.30188v1,AI,24,captions/AI/CAP_00000587.png
CAP_00000588,FIG_00000588,2605.30188v1,AI,29,captions/AI/CAP_00000588.png
CAP_00000589,FIG_00000589,2605.30188v1,AI,30,captions/AI/CAP_00000589.png
CAP_00000590,FIG_00000590,2605.30187v1,AI,2,captions/AI/CAP_00000590.png
CAP_00000591,FIG_00000591,2605.30187v1,AI,8,captions/AI/CAP_00000591.png
