query_index,candidate_index,query_figure_id,candidate_figure_id,query_paper_id,candidate_paper_id,query_field,candidate_field,similarity,rank
338,339,FIG_00000339,FIG_00000340,2605.29937v1,2605.29937v1,ROBOTICS,ROBOTICS,0.9966453313827515,1
346,23014,FIG_00000347,FIG_00023015,2605.29942v1,2605.20595v1,IMAGING,ROBOTICS,0.9547721147537231,1
346,5719,FIG_00000347,FIG_00005720,2605.29942v1,2605.30968v1,IMAGING,AI,0.954344630241394,2
346,6166,FIG_00000347,FIG_00006167,2605.29942v1,2605.30641v1,IMAGING,AI,0.9526735544204712,3
346,14598,FIG_00000347,FIG_00014599,2605.29942v1,2605.21526v1,IMAGING,IMAGING,0.9524765610694885,4
346,5718,FIG_00000347,FIG_00005719,2605.29942v1,2605.30968v1,IMAGING,AI,0.9522513151168823,5
346,2643,FIG_00000347,FIG_00002644,2605.29942v1,2605.28717v1,IMAGING,AI,0.9522237777709961,6
346,6165,FIG_00000347,FIG_00006166,2605.29942v1,2605.30641v1,IMAGING,AI,0.9522087574005127,7
346,16874,FIG_00000347,FIG_00016875,2605.29942v1,2604.06568v1,IMAGING,IMAGING,0.9513759016990662,8
346,28424,FIG_00000347,FIG_00028425,2605.29942v1,2601.11827v2,IMAGING,IMAGING,0.9503730535507202,9
346,3668,FIG_00000347,FIG_00003669,2605.29942v1,2605.28069v1,IMAGING,AI,0.9501685500144958,10
346,1739,FIG_00000347,FIG_00001740,2605.29942v1,2605.29434v1,IMAGING,AI,0.9501552581787109,11
348,7204,FIG_00000349,FIG_00007205,2605.29942v1,2605.30936v1,IMAGING,ML,0.9665079712867737,1
348,3269,FIG_00000349,FIG_00003270,2605.29942v1,2605.28293v2,IMAGING,AI,0.9567737579345703,2
348,26221,FIG_00000349,FIG_00026222,2605.29942v1,2605.10704v1,IMAGING,ROBOTICS,0.9564316272735596,3
348,23446,FIG_00000349,FIG_00023447,2605.29942v1,2605.19255v1,IMAGING,ROBOTICS,0.955275297164917,4
348,9092,FIG_00000349,FIG_00009093,2605.29942v1,2605.28711v2,IMAGING,ML,0.955275297164917,5
348,7221,FIG_00000349,FIG_00007222,2605.29942v1,2605.30914v1,IMAGING,ML,0.9520170092582703,6
348,31412,FIG_00000349,FIG_00031413,2605.29942v1,2602.16737v1,IMAGING,BIOINFO,0.9519281387329102,7
348,24903,FIG_00000349,FIG_00024904,2605.29942v1,2605.14526v1,IMAGING,ROBOTICS,0.9505423307418823,8
351,25702,FIG_00000352,FIG_00025703,2605.29942v1,2605.12236v1,IMAGING,ROBOTICS,0.9554557800292969,1
351,27892,FIG_00000352,FIG_00027893,2605.29942v1,2601.18670v1,IMAGING,IMAGING,0.9518920183181763,2
376,32526,FIG_00000377,FIG_00032527,2605.29798v1,2601.06214v1,IMAGING,BIOINFO,0.9631353616714478,1
376,11397,FIG_00000377,FIG_00011398,2605.29798v1,2605.26320v1,IMAGING,ML,0.9564217329025269,2
376,30204,FIG_00000377,FIG_00030205,2605.29798v1,2604.07576v1,IMAGING,BIOINFO,0.955506443977356,3
376,31024,FIG_00000377,FIG_00031025,2605.29798v1,2603.04081v1,IMAGING,BIOINFO,0.9546560049057007,4
376,10253,FIG_00000377,FIG_00010254,2605.29798v1,2605.27631v1,IMAGING,ML,0.9544858932495117,5
376,10254,FIG_00000377,FIG_00010255,2605.29798v1,2605.27631v1,IMAGING,ML,0.9527356624603271,6
392,393,FIG_00000393,FIG_00000394,2605.29415v1,2605.29415v1,IMAGING,IMAGING,0.9508112668991089,1
405,16900,FIG_00000406,FIG_00016901,2605.28992v1,2604.06561v1,IMAGING,IMAGING,0.95314621925354,1
405,1833,FIG_00000406,FIG_00001834,2605.28992v1,2605.29380v1,IMAGING,AI,0.950437068939209,2
412,8388,FIG_00000413,FIG_00008389,2605.30322v1,2605.29729v1,AI,ML,0.9501124024391174,1
413,415,FIG_00000414,FIG_00000416,2605.30322v1,2605.30322v1,AI,AI,0.9658019542694092,1
413,414,FIG_00000414,FIG_00000415,2605.30322v1,2605.30322v1,AI,AI,0.9554235935211182,2
414,415,FIG_00000415,FIG_00000416,2605.30322v1,2605.30322v1,AI,AI,0.9738607406616211,1
414,27365,FIG_00000415,FIG_00027366,2605.30322v1,2605.06662v1,AI,ROBOTICS,0.9555127024650574,2
414,4644,FIG_00000415,FIG_00004645,2605.30322v1,2605.27646v1,AI,AI,0.9525928497314453,3
414,1201,FIG_00000415,FIG_00001202,2605.30322v1,2605.29744v1,AI,AI,0.9521782398223877,4
414,7331,FIG_00000415,FIG_00007332,2605.30322v1,2605.30837v1,AI,ML,0.9517812728881836,5
414,1195,FIG_00000415,FIG_00001196,2605.30322v1,2605.29744v1,AI,AI,0.9508236646652222,6
414,4250,FIG_00000415,FIG_00004251,2605.30322v1,2605.27840v1,AI,AI,0.9501748085021973,7
415,7331,FIG_00000416,FIG_00007332,2605.30322v1,2605.30837v1,AI,ML,0.9534788727760315,1
415,8879,FIG_00000416,FIG_00008880,2605.30322v1,2605.29033v1,AI,ML,0.953197181224823,2
415,29709,FIG_00000416,FIG_00029710,2605.30322v1,2604.26498v2,AI,BIOINFO,0.9530743360519409,3
415,16848,FIG_00000416,FIG_00016849,2605.30322v1,2604.06671v1,AI,IMAGING,0.9519510269165039,4
415,22625,FIG_00000416,FIG_00022626,2605.30322v1,2605.21710v1,AI,ROBOTICS,0.95098876953125,5
415,17186,FIG_00000416,FIG_00017187,2605.30322v1,2604.02448v1,AI,IMAGING,0.9504803419113159,6
418,8393,FIG_00000419,FIG_00008394,2605.30322v1,2605.29729v1,AI,ML,0.9969073534011841,1
418,26510,FIG_00000419,FIG_00026511,2605.30322v1,2605.09886v1,AI,ROBOTICS,0.9586085081100464,2
418,8194,FIG_00000419,FIG_00008195,2605.30322v1,2605.30396v1,AI,ML,0.9546297788619995,3
418,4355,FIG_00000419,FIG_00004356,2605.30322v1,2605.27768v1,AI,AI,0.9533204436302185,4
418,5763,FIG_00000419,FIG_00005764,2605.30322v1,2605.30919v1,AI,AI,0.950934886932373,5
418,8207,FIG_00000419,FIG_00008208,2605.30322v1,2605.30396v1,AI,ML,0.9501062035560608,6
446,447,FIG_00000447,FIG_00000448,2605.30290v1,2605.30290v1,AI,AI,0.9754248857498169,1
446,448,FIG_00000447,FIG_00000449,2605.30290v1,2605.30290v1,AI,AI,0.952484130859375,2
466,6302,FIG_00000467,FIG_00006303,2605.30274v1,2605.30585v1,AI,AI,0.96380615234375,1
466,6305,FIG_00000467,FIG_00006306,2605.30274v1,2605.30585v1,AI,AI,0.9604300260543823,2
466,6301,FIG_00000467,FIG_00006302,2605.30274v1,2605.30585v1,AI,AI,0.9588485360145569,3
466,22748,FIG_00000467,FIG_00022749,2605.30274v1,2605.21150v1,AI,ROBOTICS,0.9516235589981079,4
466,1432,FIG_00000467,FIG_00001433,2605.30274v1,2605.29578v1,AI,AI,0.9508389234542847,5
466,20162,FIG_00000467,FIG_00020163,2605.30274v1,2602.10906v1,AI,IMAGING,0.9504852294921875,6
466,6294,FIG_00000467,FIG_00006295,2605.30274v1,2605.30585v1,AI,AI,0.9501274228096008,7
469,27175,FIG_00000470,FIG_00027176,2605.30274v1,2605.07594v2,AI,ROBOTICS,0.9660511016845703,1
469,12760,FIG_00000470,FIG_00012761,2605.30274v1,2605.30140v1,AI,CV,0.9550855159759521,2
469,6254,FIG_00000470,FIG_00006255,2605.30274v1,2605.30611v1,AI,AI,0.9524418115615845,3
469,4571,FIG_00000470,FIG_00004572,2605.30274v1,2605.27668v1,AI,AI,0.9514557123184204,4
482,483,FIG_00000483,FIG_00000484,2605.30260v1,2605.30260v1,AI,AI,0.9927828907966614,1
486,487,FIG_00000487,FIG_00000488,2605.30260v1,2605.30260v1,AI,AI,0.9618858098983765,1
488,491,FIG_00000489,FIG_00000492,2605.30260v1,2605.30260v1,AI,AI,0.9656001329421997,1
489,490,FIG_00000490,FIG_00000491,2605.30260v1,2605.30260v1,AI,AI,0.973336935043335,1
494,495,FIG_00000495,FIG_00000496,2605.30251v1,2605.30251v1,AI,AI,0.9993342161178589,1
496,24438,FIG_00000497,FIG_00024439,2605.30251v1,2605.15935v1,AI,ROBOTICS,0.9564304351806641,1
496,24901,FIG_00000497,FIG_00024902,2605.30251v1,2605.14526v1,AI,ROBOTICS,0.9562889337539673,2
496,21511,FIG_00000497,FIG_00021512,2605.30251v1,2605.26348v1,AI,ROBOTICS,0.9562404751777649,3
496,9683,FIG_00000497,FIG_00009684,2605.30251v1,2605.28184v1,AI,ML,0.9561073780059814,4
496,34134,FIG_00000497,FIG_00034135,2605.30251v1,2511.17787v1,AI,BIOINFO,0.9553677439689636,5
496,31666,FIG_00000497,FIG_00031667,2605.30251v1,2602.06296v1,AI,BIOINFO,0.9531562328338623,6
496,9649,FIG_00000497,FIG_00009650,2605.30251v1,2605.28214v1,AI,ML,0.9513149857521057,7
496,7307,FIG_00000497,FIG_00007308,2605.30251v1,2605.30842v1,AI,ML,0.9507147073745728,8
496,24318,FIG_00000497,FIG_00024319,2605.30251v1,2605.16154v1,AI,ROBOTICS,0.950645387172699,9
496,683,FIG_00000497,FIG_00000684,2605.30251v1,2605.30117v1,AI,AI,0.9501643776893616,10
498,6639,FIG_00000499,FIG_00006640,2605.30244v1,2605.30381v1,AI,AI,0.9543761014938354,1
498,6638,FIG_00000499,FIG_00006639,2605.30244v1,2605.30381v1,AI,AI,0.9529191255569458,2
498,26967,FIG_00000499,FIG_00026968,2605.30244v1,2605.08774v1,AI,ROBOTICS,0.9523861408233643,3
498,6637,FIG_00000499,FIG_00006638,2605.30244v1,2605.30381v1,AI,AI,0.950566291809082,4
501,510,FIG_00000502,FIG_00000511,2605.30233v1,2605.30233v1,AI,AI,0.9806883335113525,1
502,510,FIG_00000503,FIG_00000511,2605.30233v1,2605.30233v1,AI,AI,0.9806883335113525,1
507,533,FIG_00000508,FIG_00000534,2605.30233v1,2605.30233v1,AI,AI,0.9705240726470947,1
508,540,FIG_00000509,FIG_00000541,2605.30233v1,2605.30233v1,AI,AI,0.9570615887641907,1
509,537,FIG_00000510,FIG_00000538,2605.30233v1,2605.30233v1,AI,AI,0.970243513584137,1
512,513,FIG_00000513,FIG_00000514,2605.30233v1,2605.30233v1,AI,AI,0.9657089114189148,1
515,516,FIG_00000516,FIG_00000517,2605.30233v1,2605.30233v1,AI,AI,0.9550945162773132,1
516,10402,FIG_00000517,FIG_00010403,2605.30233v1,2605.27316v1,AI,ML,0.9629297256469727,1
516,1808,FIG_00000517,FIG_00001809,2605.30233v1,2605.29398v1,AI,AI,0.9503345489501953,2
517,528,FIG_00000518,FIG_00000529,2605.30233v1,2605.30233v1,AI,AI,0.9562830328941345,1
517,527,FIG_00000518,FIG_00000528,2605.30233v1,2605.30233v1,AI,AI,0.9544316530227661,2
524,525,FIG_00000525,FIG_00000526,2605.30233v1,2605.30233v1,AI,AI,0.978012204170227,1
526,528,FIG_00000527,FIG_00000529,2605.30233v1,2605.30233v1,AI,AI,0.9833101034164429,1
526,527,FIG_00000527,FIG_00000528,2605.30233v1,2605.30233v1,AI,AI,0.9773288369178772,2
527,528,FIG_00000528,FIG_00000529,2605.30233v1,2605.30233v1,AI,AI,0.9734112024307251,1
530,534,FIG_00000531,FIG_00000535,2605.30233v1,2605.30233v1,AI,AI,0.9866743087768555,1
532,540,FIG_00000533,FIG_00000541,2605.30233v1,2605.30233v1,AI,AI,0.9767083525657654,1
535,27192,FIG_00000536,FIG_00027193,2605.30233v1,2605.07514v1,AI,ROBOTICS,0.9608501195907593,1
535,14668,FIG_00000536,FIG_00014669,2605.30233v1,2605.18545v1,AI,IMAGING,0.959419310092926,2
535,2275,FIG_00000536,FIG_00002276,2605.30233v1,2605.29115v1,AI,AI,0.9573216438293457,3
540,24081,FIG_00000541,FIG_00024082,2605.30233v1,2605.17264v1,AI,ROBOTICS,0.9502551555633545,1
541,8319,FIG_00000542,FIG_00008320,2605.30233v1,2605.29857v1,AI,ML,0.9547972679138184,1
544,27374,FIG_00000545,FIG_00027375,2605.30231v1,2605.06595v1,AI,ROBOTICS,0.9510643482208252,1
545,813,FIG_00000546,FIG_00000814,2605.30231v1,2605.30036v1,AI,AI,0.9608303308486938,1
545,5416,FIG_00000546,FIG_00005417,2605.30231v1,2605.31212v1,AI,AI,0.956283688545227,2
545,573,FIG_00000546,FIG_00000574,2605.30231v1,2605.30195v1,AI,AI,0.9538795948028564,3
545,816,FIG_00000546,FIG_00000817,2605.30231v1,2605.30036v1,AI,AI,0.9535399675369263,4
545,575,FIG_00000546,FIG_00000576,2605.30231v1,2605.30195v1,AI,AI,0.950698733329773,5
548,9182,FIG_00000549,FIG_00009183,2605.30227v1,2605.28649v1,AI,ML,0.9623774886131287,1
548,4031,FIG_00000549,FIG_00004032,2605.30227v1,2605.27911v1,AI,AI,0.9597575664520264,2
548,20345,FIG_00000549,FIG_00020346,2605.30227v1,2602.07403v1,AI,IMAGING,0.9589310884475708,3
548,7195,FIG_00000549,FIG_00007196,2605.30227v1,2605.30952v1,AI,ML,0.9539089798927307,4
548,8918,FIG_00000549,FIG_00008919,2605.30227v1,2605.29002v1,AI,ML,0.9538456201553345,5
548,2676,FIG_00000549,FIG_00002677,2605.30227v1,2605.28713v1,AI,AI,0.9536258578300476,6
548,9753,FIG_00000549,FIG_00009754,2605.30227v1,2605.28137v1,AI,ML,0.9511524438858032,7
548,1194,FIG_00000549,FIG_00001195,2605.30227v1,2605.29744v1,AI,AI,0.9508602023124695,8
548,31128,FIG_00000549,FIG_00031129,2605.30227v1,2603.01537v1,AI,BIOINFO,0.9504115581512451,9
549,6037,FIG_00000550,FIG_00006038,2605.30227v1,2605.30719v1,AI,AI,0.956196665763855,1
549,6100,FIG_00000550,FIG_00006101,2605.30227v1,2605.30680v1,AI,AI,0.9506481289863586,2
558,1277,FIG_00000559,FIG_00001278,2605.30219v1,2605.29670v1,AI,AI,0.9742476344108582,1
558,16605,FIG_00000559,FIG_00016606,2605.30219v1,2604.09450v2,AI,IMAGING,0.9605711102485657,2
558,1278,FIG_00000559,FIG_00001279,2605.30219v1,2605.29670v1,AI,AI,0.957199215888977,3
558,1279,FIG_00000559,FIG_00001280,2605.30219v1,2605.29670v1,AI,AI,0.9532413482666016,4
563,26646,FIG_00000564,FIG_00026647,2605.30201v1,2605.09513v1,AI,ROBOTICS,0.9552428126335144,1
563,5384,FIG_00000564,FIG_00005385,2605.30201v1,2605.31228v1,AI,AI,0.9515892267227173,2
565,6599,FIG_00000566,FIG_00006600,2605.30201v1,2605.29796v2,AI,AI,0.9583591222763062,1
565,1144,FIG_00000566,FIG_00001145,2605.30201v1,2605.29796v1,AI,AI,0.9583591222763062,2
565,7604,FIG_00000566,FIG_00007605,2605.30201v1,2605.30622v1,AI,ML,0.9566153883934021,3
565,6597,FIG_00000566,FIG_00006598,2605.30201v1,2605.29796v2,AI,AI,0.9531750679016113,4
565,1142,FIG_00000566,FIG_00001143,2605.30201v1,2605.29796v1,AI,AI,0.9531750679016113,5
565,10811,FIG_00000566,FIG_00010812,2605.30201v1,2605.26790v2,AI,ML,0.953162431716919,6
565,33542,FIG_00000566,FIG_00033543,2605.30201v1,2512.04393v2,AI,BIOINFO,0.9504123330116272,7
567,4201,FIG_00000568,FIG_00004202,2605.30201v1,2605.27860v1,AI,AI,0.9777705669403076,1
567,16216,FIG_00000568,FIG_00016217,2605.30201v1,2605.00850v1,AI,IMAGING,0.9745144844055176,2
567,9053,FIG_00000568,FIG_00009054,2605.30201v1,2605.28769v1,AI,ML,0.967771053314209,3
567,7388,FIG_00000568,FIG_00007389,2605.30201v1,2605.30786v1,AI,ML,0.96705561876297,4
567,24317,FIG_00000568,FIG_00024318,2605.30201v1,2605.16154v1,AI,ROBOTICS,0.9660745859146118,5
567,7387,FIG_00000568,FIG_00007388,2605.30201v1,2605.30786v1,AI,ML,0.9657307863235474,6
567,9046,FIG_00000568,FIG_00009047,2605.30201v1,2605.28769v1,AI,ML,0.965162456035614,7
567,9052,FIG_00000568,FIG_00009053,2605.30201v1,2605.28769v1,AI,ML,0.9645593762397766,8
567,21810,FIG_00000568,FIG_00021811,2605.30201v1,2605.24975v1,AI,ROBOTICS,0.9636560678482056,9
567,24313,FIG_00000568,FIG_00024314,2605.30201v1,2605.16154v1,AI,ROBOTICS,0.9636514782905579,10
567,1894,FIG_00000568,FIG_00001895,2605.30201v1,2605.29307v1,AI,AI,0.9616012573242188,11
567,9051,FIG_00000568,FIG_00009052,2605.30201v1,2605.28769v1,AI,ML,0.9603865146636963,12
567,24628,FIG_00000568,FIG_00024629,2605.30201v1,2605.15528v1,AI,ROBOTICS,0.9590131640434265,13
567,7698,FIG_00000568,FIG_00007699,2605.30201v1,2605.30573v1,AI,ML,0.9581592082977295,14
567,8346,FIG_00000568,FIG_00008347,2605.30201v1,2605.29834v1,AI,ML,0.9577105045318604,15
567,29173,FIG_00000568,FIG_00029174,2605.30201v1,2605.14215v1,AI,BIOINFO,0.9575315117835999,16
567,24632,FIG_00000568,FIG_00024633,2605.30201v1,2605.15528v1,AI,ROBOTICS,0.9575286507606506,17
567,2861,FIG_00000568,FIG_00002862,2605.30201v1,2605.28573v1,AI,AI,0.9571825861930847,18
567,10925,FIG_00000568,FIG_00010926,2605.30201v1,2605.26606v1,AI,ML,0.9568156003952026,19
567,4464,FIG_00000568,FIG_00004465,2605.30201v1,2605.27739v1,AI,AI,0.9560354351997375,20
573,574,FIG_00000574,FIG_00000575,2605.30195v1,2605.30195v1,AI,AI,0.9913626313209534,1
573,575,FIG_00000574,FIG_00000576,2605.30195v1,2605.30195v1,AI,AI,0.9765477776527405,2
573,576,FIG_00000574,FIG_00000577,2605.30195v1,2605.30195v1,AI,AI,0.9746717214584351,3
573,5416,FIG_00000574,FIG_00005417,2605.30195v1,2605.31212v1,AI,AI,0.9541301727294922,4
573,3774,FIG_00000574,FIG_00003775,2605.30195v1,2605.28023v1,AI,AI,0.9513411521911621,5
574,575,FIG_00000575,FIG_00000576,2605.30195v1,2605.30195v1,AI,AI,0.9815306663513184,1
574,576,FIG_00000575,FIG_00000577,2605.30195v1,2605.30195v1,AI,AI,0.9683264493942261,2
574,17489,FIG_00000575,FIG_00017490,2605.30195v1,2603.26387v1,AI,IMAGING,0.9522905349731445,3
575,576,FIG_00000576,FIG_00000577,2605.30195v1,2605.30195v1,AI,AI,0.9868637323379517,1
575,5416,FIG_00000576,FIG_00005417,2605.30195v1,2605.31212v1,AI,AI,0.9634054899215698,2
575,3561,FIG_00000576,FIG_00003562,2605.30195v1,2605.28114v1,AI,AI,0.9575109481811523,3
575,32847,FIG_00000576,FIG_00032848,2605.30195v1,2512.21997v2,AI,BIOINFO,0.9569640159606934,4
575,19702,FIG_00000576,FIG_00019703,2605.30195v1,2602.17929v2,AI,IMAGING,0.9567561149597168,5
575,29594,FIG_00000576,FIG_00029595,2605.30195v1,2605.01290v1,AI,BIOINFO,0.9542299509048462,6
575,31584,FIG_00000576,FIG_00031585,2605.30195v1,2602.10163v1,AI,BIOINFO,0.9541701078414917,7
575,10553,FIG_00000576,FIG_00010554,2605.30195v1,2605.27088v1,AI,ML,0.9502660632133484,8
576,31584,FIG_00000577,FIG_00031585,2605.30195v1,2602.10163v1,AI,BIOINFO,0.9600198268890381,1
576,5416,FIG_00000577,FIG_00005417,2605.30195v1,2605.31212v1,AI,AI,0.9551650285720825,2
579,586,FIG_00000580,FIG_00000587,2605.30188v1,2605.30188v1,AI,AI,0.9952301979064941,1
583,12353,FIG_00000584,FIG_00012354,2605.30188v1,2605.30846v1,AI,CV,0.9559306502342224,1
583,12352,FIG_00000584,FIG_00012353,2605.30188v1,2605.30846v1,AI,CV,0.9559306502342224,2
583,13901,FIG_00000584,FIG_00013902,2605.30188v1,2605.30695v1,AI,ROBOTICS,0.9556597471237183,3
583,4631,FIG_00000584,FIG_00004632,2605.30188v1,2605.27659v1,AI,AI,0.9545107483863831,4
583,31190,FIG_00000584,FIG_00031191,2605.30188v1,2603.00614v1,AI,BIOINFO,0.9530934691429138,5
583,10217,FIG_00000584,FIG_00010218,2605.30188v1,2605.27673v1,AI,ML,0.9518070220947266,6
584,585,FIG_00000585,FIG_00000586,2605.30188v1,2605.30188v1,AI,AI,0.9827418923377991,1
587,588,FIG_00000588,FIG_00000589,2605.30188v1,2605.30188v1,AI,AI,0.9855039119720459,1
587,7030,FIG_00000588,FIG_00007031,2605.30188v1,2605.31050v1,AI,ML,0.9621323347091675,2
588,7030,FIG_00000589,FIG_00007031,2605.30188v1,2605.31050v1,AI,ML,0.9605906009674072,1
611,26179,FIG_00000612,FIG_00026180,2605.30159v1,2605.10821v1,AI,ROBOTICS,0.9503023624420166,1
612,1160,FIG_00000613,FIG_00001161,2605.30159v1,2605.29790v1,AI,AI,0.9665907621383667,1
612,24234,FIG_00000613,FIG_00024235,2605.30159v1,2605.16737v1,AI,ROBOTICS,0.9580957889556885,2
612,926,FIG_00000613,FIG_00000927,2605.30159v1,2605.29960v1,AI,AI,0.9558576941490173,3
612,13112,FIG_00000613,FIG_00013113,2605.30159v1,2605.29549v1,AI,CV,0.9526833891868591,4
612,33302,FIG_00000613,FIG_00033303,2605.30159v1,2512.11511v1,AI,BIOINFO,0.9523272514343262,5
612,9181,FIG_00000613,FIG_00009182,2605.30159v1,2605.28649v1,AI,ML,0.9517238736152649,6
612,6180,FIG_00000613,FIG_00006181,2605.30159v1,2605.30639v1,AI,AI,0.95038902759552,7
617,6542,FIG_00000618,FIG_00006543,2605.30155v1,2605.30155v2,AI,AI,0.988653302192688,1
617,620,FIG_00000618,FIG_00000621,2605.30155v1,2605.30155v1,AI,AI,0.988653302192688,2
617,6543,FIG_00000618,FIG_00006544,2605.30155v1,2605.30155v2,AI,AI,0.9755429029464722,3
617,621,FIG_00000618,FIG_00000622,2605.30155v1,2605.30155v1,AI,AI,0.9755429029464722,4
617,6541,FIG_00000618,FIG_00006542,2605.30155v1,2605.30155v2,AI,AI,0.9730733633041382,5
617,619,FIG_00000618,FIG_00000620,2605.30155v1,2605.30155v1,AI,AI,0.9730733633041382,6
619,6543,FIG_00000620,FIG_00006544,2605.30155v1,2605.30155v2,AI,AI,0.9974120259284973,1
619,621,FIG_00000620,FIG_00000622,2605.30155v1,2605.30155v1,AI,AI,0.9974120259284973,2
619,6542,FIG_00000620,FIG_00006543,2605.30155v1,2605.30155v2,AI,AI,0.9878706932067871,3
619,620,FIG_00000620,FIG_00000621,2605.30155v1,2605.30155v1,AI,AI,0.9878706932067871,4
619,6539,FIG_00000620,FIG_00006540,2605.30155v1,2605.30155v2,AI,AI,0.973073422908783,5
619,19238,FIG_00000620,FIG_00019239,2605.30155v1,2603.00368v1,AI,IMAGING,0.9589366912841797,6
620,6539,FIG_00000621,FIG_00006540,2605.30155v1,2605.30155v2,AI,AI,0.9886536598205566,1
620,6541,FIG_00000621,FIG_00006542,2605.30155v1,2605.30155v2,AI,AI,0.9878706932067871,2
620,6543,FIG_00000621,FIG_00006544,2605.30155v1,2605.30155v2,AI,AI,0.987387478351593,3
620,621,FIG_00000621,FIG_00000622,2605.30155v1,2605.30155v1,AI,AI,0.987387478351593,4
620,19238,FIG_00000621,FIG_00019239,2605.30155v1,2603.00368v1,AI,IMAGING,0.9549217224121094,5
621,6541,FIG_00000622,FIG_00006542,2605.30155v1,2605.30155v2,AI,AI,0.9974120259284973,1
621,6542,FIG_00000622,FIG_00006543,2605.30155v1,2605.30155v2,AI,AI,0.987387478351593,2
621,6539,FIG_00000622,FIG_00006540,2605.30155v1,2605.30155v2,AI,AI,0.9755427837371826,3
621,19238,FIG_00000622,FIG_00019239,2605.30155v1,2603.00368v1,AI,IMAGING,0.9533030390739441,4
626,29007,FIG_00000627,FIG_00029008,2605.30152v1,2605.18552v1,AI,BIOINFO,0.9549017548561096,1
626,16829,FIG_00000627,FIG_00016830,2605.30152v1,2604.07402v1,AI,IMAGING,0.950270414352417,2
628,631,FIG_00000629,FIG_00000632,2605.30150v1,2605.30150v1,AI,AI,0.961164116859436,1
634,641,FIG_00000635,FIG_00000642,2605.30148v1,2605.30148v1,AI,AI,0.9786544442176819,1
634,642,FIG_00000635,FIG_00000643,2605.30148v1,2605.30148v1,AI,AI,0.9687320590019226,2
641,642,FIG_00000642,FIG_00000643,2605.30148v1,2605.30148v1,AI,AI,0.9566466808319092,1
648,22616,FIG_00000649,FIG_00022617,2605.30144v1,2605.21714v1,AI,ROBOTICS,0.9571223258972168,1
648,2103,FIG_00000649,FIG_00002104,2605.30144v1,2605.29192v1,AI,AI,0.9517254829406738,2
648,6650,FIG_00000649,FIG_00006651,2605.30144v1,2605.29146v2,AI,AI,0.9500993490219116,3
648,2190,FIG_00000649,FIG_00002191,2605.30144v1,2605.29146v1,AI,AI,0.9500993490219116,4
655,31477,FIG_00000656,FIG_00031478,2605.30136v1,2602.13398v1,AI,BIOINFO,0.9682334065437317,1
655,2548,FIG_00000656,FIG_00002549,2605.30136v1,2605.28751v1,AI,AI,0.9671480059623718,2
655,9088,FIG_00000656,FIG_00009089,2605.30136v1,2605.28711v2,AI,ML,0.9618779420852661,3
655,836,FIG_00000656,FIG_00000837,2605.30136v1,2605.30022v1,AI,AI,0.9612768888473511,4
655,26378,FIG_00000656,FIG_00026379,2605.30136v1,2605.10166v1,AI,ROBOTICS,0.9607295989990234,5
655,8740,FIG_00000656,FIG_00008741,2605.30136v1,2605.29202v1,AI,ML,0.9602936506271362,6
655,17588,FIG_00000656,FIG_00017589,2605.30136v1,2603.25441v1,AI,IMAGING,0.9598953723907471,7
655,7007,FIG_00000656,FIG_00007008,2605.30136v1,2605.31291v1,AI,ML,0.9590343832969666,8
655,28423,FIG_00000656,FIG_00028424,2605.30136v1,2601.11827v2,AI,IMAGING,0.9588097333908081,9
655,33930,FIG_00000656,FIG_00033931,2605.30136v1,2511.22519v1,AI,BIOINFO,0.9580129384994507,10
655,10992,FIG_00000656,FIG_00010993,2605.30136v1,2605.26582v1,AI,ML,0.9570156335830688,11
655,32341,FIG_00000656,FIG_00032342,2605.30136v1,2601.11505v2,AI,BIOINFO,0.9560284614562988,12
655,33478,FIG_00000656,FIG_00033479,2605.30136v1,2512.05794v3,AI,BIOINFO,0.9553420543670654,13
655,16833,FIG_00000656,FIG_00016834,2605.30136v1,2604.07402v1,AI,IMAGING,0.9552788734436035,14
655,1495,FIG_00000656,FIG_00001496,2605.30136v1,2605.29547v1,AI,AI,0.9543231725692749,15
655,9086,FIG_00000656,FIG_00009087,2605.30136v1,2605.28711v2,AI,ML,0.9541032314300537,16
655,1838,FIG_00000656,FIG_00001839,2605.30136v1,2605.29368v1,AI,AI,0.953755259513855,17
655,8735,FIG_00000656,FIG_00008736,2605.30136v1,2605.29208v1,AI,ML,0.9537523984909058,18
655,20465,FIG_00000656,FIG_00020466,2605.30136v1,2602.07060v1,AI,IMAGING,0.9532320499420166,19
655,2018,FIG_00000656,FIG_00002019,2605.30136v1,2605.29250v1,AI,AI,0.9527568817138672,20
656,3475,FIG_00000657,FIG_00003476,2605.30136v1,2605.28166v2,AI,AI,0.9555779099464417,1
656,3474,FIG_00000657,FIG_00003475,2605.30136v1,2605.28166v2,AI,AI,0.955458402633667,2
656,26001,FIG_00000657,FIG_00026002,2605.30136v1,2605.11459v2,AI,ROBOTICS,0.9526251554489136,3
